sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
12265,/player/12265/owen-hargreaves/120002/,O. Hargreaves,Owen Hargreaves,30,England,Manchester City,[England] Premier Le,CDM,78,73kg / 161lbs,Right,77,CDM,0,"Jan 1, 2011",N/A,€3M,€30K,€0,327,76,49,66,77,59,387,72,75,82,77,81,369,76,78,63,82,70,359,73,69,68,73,76,375,72,83,71,77,72,,227,74,78,75,62,14,9,15,12,2106,437,4,2,Medium,High,3,77,62,77,74,76,71
135043,/player/135043/anders-lindegaard/120002/,A. Lindegaard,Anders Lindegaard,27,Denmark,Manchester United,[England] Premier Le,GK,80,80kg / 176lbs,Right,78,GK,2,"Jan 1, 2010",N/A,€3.4M,€30K,€0,71,13,15,13,18,12,104,16,10,17,27,34,308,47,62,72,71,56,247,27,74,56,72,18,137,33,22,18,42,22,,40,13,14,13,386,83,76,74,79,1293,441,3,1,Medium,Medium,1,83,76,74,79,55,74
167963,/player/167963/anderson-luis-de-abreu-oliveira/120002/,Anderson,Anderson Luis de Abreu Oliveira,23,Brazil,Manchester United,[England] Premier Le,LM,84,69kg / 152lbs,Left,80,LM,6,"Jan 1, 2007",N/A,€9.5M,€50K,€0,333,70,59,69,83,52,381,83,80,55,78,85,404,85,81,82,76,80,365,78,75,87,68,57,344,67,71,75,79,52,,198,64,69,65,51,11,10,7,11,2076,447,2,3,Medium,Medium,2,83,63,77,83,68,73
189881,/player/189881/chris-smalling/120002/,C. Smalling,Chris Smalling,21,England,Manchester United,[England] Premier Le,CB,84,81kg / 179lbs,Right,78,CB,6,"Jan 1, 2010",N/A,€11.5M,€50K,€0,245,55,15,79,73,23,221,61,25,16,53,66,323,73,75,51,79,45,270,41,66,77,76,10,270,77,82,21,48,42,,242,82,82,78,66,9,14,14,14,1637,370,3,2,Medium,Medium,2,74,21,56,62,81,76
193080,/player/193080/david-de-gea-quintana/120002/,De Gea,David De Gea Quintana,20,Spain,Manchester United,[England] Premier Le,GK,84,82kg / 181lbs,Right,78,GK,6,"Jan 1, 2011",N/A,€9.5M,€50K,€0,88,17,13,14,31,13,101,13,15,19,32,22,284,51,55,66,69,43,214,31,67,40,64,12,144,38,23,18,44,21,,38,13,12,13,398,80,75,75,84,1267,451,3,1,Medium,Medium,2,80,75,84,84,53,75
194957,/player/194957/phil-jones/120002/,P. Jones,Phil Jones,19,England,Manchester United,[England] Premier Le,CB,89,71kg / 157lbs,Right,78,CB,11,"Jan 1, 2011",N/A,€15M,€50K,€0,317,59,46,74,79,59,266,57,37,34,66,72,342,69,76,52,78,67,352,67,84,74,69,58,283,78,79,41,58,27,,241,80,83,78,46,9,7,15,10,1847,406,3,2,Medium,High,2,73,52,65,63,80,73
142822,/player/142822/jonas-gutierrez/120002/,J. Gutiérrez,Jonás Gutiérrez,27,Argentina,Newcastle United,[England] Premier Le,LM,80,73kg / 161lbs,Right,77,LM,2,"Jan 1, 2008",N/A,€6M,€30K,€0,346,77,65,65,77,62,367,82,66,70,71,78,368,78,79,77,68,66,377,79,61,86,77,74,342,54,66,80,74,68,,191,70,61,60,46,5,8,9,9,2037,442,3,3,High,High,3,79,70,75,79,65,74
170597,/player/170597/tim-krul/120002/,T. Krul,Tim Krul,23,Netherlands,Newcastle United,[England] Premier Le,GK,83,74kg / 163lbs,Left,78,GK,5,"Jan 1, 2006",N/A,€7M,€30K,€0,90,12,10,18,35,15,86,12,12,14,24,24,269,50,35,68,74,42,218,22,69,54,60,13,143,52,21,15,39,16,,43,14,16,13,384,81,77,74,84,1233,426,2,1,Medium,Medium,1,81,77,68,84,42,74
170783,/player/170783/cheick-tiote/120002/,C. Tioté,Cheick Tioté,25,Côte d'Ivoire,Newcastle United,[England] Premier Le,CDM,84,76kg / 168lbs,Right,81,CDM,6,"Jan 1, 2010",N/A,€9M,€40K,€0,331,58,59,63,82,69,312,77,39,40,74,82,383,79,75,81,80,68,392,78,77,91,85,61,363,87,83,76,73,44,,242,81,81,80,37,5,5,8,8,2060,457,3,3,Medium,High,2,77,64,70,79,80,87
179605,/player/179605/adel-taarabt/120002/,A. Taarabt,Adel Taarabt,22,Morocco,Queens Park Rangers,[England] Premier Le,RW,84,69kg / 152lbs,Right,79,RW,6,"Jan 1, 2010",N/A,€11.5M,€40K,€0,333,72,78,44,70,69,394,88,73,81,67,85,389,84,79,87,67,72,358,79,68,71,64,76,333,56,44,83,74,76,,84,26,26,32,46,8,7,7,13,1937,411,5,5,Medium,Low,2,81,78,71,85,32,64
157392,/player/157392/benoit-assou-ekotto/120002/,B. Assou-Ekotto,Benoit Assou-Ekotto,27,Cameroon,Tottenham Hotspur,[England] Premier Le,LWB,82,69kg / 152lbs,Left,79,LWB,4,"Jan 1, 2006",N/A,€6.5M,€40K,€0,324,82,43,59,78,62,342,70,53,69,75,75,385,84,82,74,73,72,371,83,73,81,69,65,308,81,83,37,54,53,,240,76,84,80,60,6,15,15,13,2030,438,3,2,Medium,Medium,2,83,57,72,72,79,75
6647,/player/6647/william-gallas/120002/,W. Gallas,William Gallas,33,France,Tottenham Hotspur,[England] Premier Le,CB,78,72kg / 159lbs,Right,78,CB,0,"Jan 1, 2010",N/A,€1.8M,€20K,€0,281,47,44,83,61,46,240,50,41,24,58,67,305,47,54,60,75,69,346,78,86,64,77,41,258,81,80,37,35,25,,240,76,82,82,48,9,8,5,13,1718,363,3,2,Medium,High,2,51,49,50,58,80,75
157597,/player/157597/niko-kranjcar/120002/,N. Kranjčar,Niko Kranjčar,26,Croatia,Tottenham Hotspur,[England] Premier Le,CAM,82,75kg / 165lbs,Right,78,CAM,4,"Jan 1, 2009",N/A,€8M,€40K,€0,359,74,73,51,81,80,399,82,76,82,77,82,339,64,67,70,76,62,355,84,60,69,62,80,292,39,25,74,77,77,,108,31,44,33,40,7,7,5,10,1892,396,4,4,High,Medium,2,66,77,78,80,36,59
167706,/player/167706/nicklas-bendtner/120002/,N. Bendtner,Nicklas Bendtner,23,Denmark,Sunderland,[England] Premier Le,ST,80,84kg / 185lbs,Right,77,ST,2,"Jan 1, 2005",N/A,€7.5M,€30K,€0,385,79,77,81,75,73,305,73,67,31,58,76,335,73,77,65,77,43,356,78,56,73,79,70,330,67,35,80,70,78,,137,48,45,44,47,14,6,7,14,1895,414,3,3,Medium,Low,3,75,76,70,72,47,74
188377,/player/188377/kyle-walker/120002/,K. Walker,Kyle Walker,21,England,Tottenham Hotspur,[England] Premier Le,RB,84,74kg / 163lbs,Right,78,RB,6,"Jan 1, 2009",N/A,€11.5M,€40K,€0,326,73,50,74,73,56,307,77,48,43,64,75,407,89,94,77,74,73,395,80,81,87,78,69,340,75,77,64,64,60,,231,75,77,79,52,11,5,14,7,2058,452,3,3,High,Medium,2,92,61,67,76,76,80
3484,/player/3484/john-oshea/120002/,J. O'Shea,John O'Shea,30,Republic of Ireland,Sunderland,[England] Premier Le,CB,78,87kg / 192lbs,Right,78,CB,0,"Jan 1, 2011",N/A,€3.4M,€20K,€0,269,62,28,76,72,31,284,59,62,34,57,72,308,65,65,51,73,54,286,58,67,66,73,22,302,77,81,44,54,46,,244,81,82,81,55,8,13,9,13,1748,378,3,2,Medium,High,2,65,35,62,63,81,72
164459,/player/164459/sebastian-larsson/120002/,S. Larsson,Sebastian Larsson,26,Sweden,Sunderland,[England] Premier Le,RM,82,70kg / 154lbs,Right,78,RM,4,"Jan 1, 2011",N/A,€7.5M,€30K,€0,371,86,71,63,78,73,404,77,85,89,75,78,365,64,76,73,77,75,378,80,69,82,66,81,372,81,58,75,81,77,,171,62,52,57,49,6,10,13,7,2110,435,3,3,High,Medium,2,71,75,81,77,58,73
137671,/player/137671/peter-odemwingie/120002/,P. Odemwingie,Peter Odemwingie,29,Nigeria,West Bromwich Albion,[England] Premier Le,ST,78,74kg / 163lbs,Right,77,ST,0,"Jan 1, 2010",N/A,€5.5M,€20K,€0,361,63,78,71,75,74,355,76,73,70,58,78,385,81,82,76,79,67,390,76,79,87,71,77,322,67,32,80,63,80,,68,16,31,21,56,14,6,7,15,1937,407,3,3,High,Medium,3,82,77,67,76,30,75
163155,/player/163155/ben-foster/120002/,B. Foster,Ben Foster,28,England,West Bromwich Albion,[England] Premier Le,GK,82,90kg / 198lbs,Left,78,GK,4,"Jan 1, 2010",N/A,€4.5M,€30K,€0,92,14,17,13,35,13,103,13,14,16,31,29,255,50,48,45,62,50,227,26,75,47,66,13,110,14,22,13,44,17,,41,14,14,13,390,80,78,76,82,1218,439,2,1,Medium,Medium,2,80,78,74,82,49,76
149667,/player/149667/kevin-doyle/120002/,K. Doyle,Kevin Doyle,27,Republic of Ireland,Wolverhampton Wanderers,[England] Premier Le,ST,78,85kg / 187lbs,Right,78,ST,0,"Jan 1, 2009",N/A,€6M,€20K,€0,368,69,79,81,68,71,329,73,73,62,46,75,368,77,76,71,84,60,377,77,80,79,72,69,341,67,41,82,75,76,,89,22,34,33,40,7,12,8,8,1912,400,3,3,High,Medium,2,76,76,66,73,36,73
51287,/player/51287/damien-duff/120002/,D. Duff,Damien Duff,32,Republic of Ireland,Fulham,[England] Premier Le,LW,78,76kg / 168lbs,Left,78,LW,0,"Jan 1, 2009",N/A,€3.3M,€20K,€0,366,84,70,51,81,80,360,84,68,58,70,80,368,72,69,83,69,75,332,77,51,66,63,75,293,42,46,70,75,60,,154,54,58,42,54,14,13,11,5,1927,412,3,3,Medium,Medium,3,70,72,77,82,52,59
50641,/player/50641/jonathan-woodgate/120002/,J. Woodgate,Jonathan Woodgate,31,England,Stoke City,[England] Premier Le,CB,78,80kg / 176lbs,Right,78,CB,0,"Jan 1, 2011",N/A,€2.9M,€20K,€0,259,40,36,86,61,36,224,27,34,47,53,63,307,54,63,58,71,61,304,41,72,66,83,42,296,81,77,26,59,53,,240,77,83,80,42,9,6,8,10,1672,354,3,2,Medium,High,2,59,39,53,45,80,78
134906,/player/134906/marouane-chamakh/120002/,M. Chamakh,Marouane Chamakh,27,Morocco,Arsenal,[England] Premier Le,ST,77,70kg / 154lbs,Right,76,ST,0,"Jan 1, 2010",N/A,€4M,€40K,€0,385,74,74,84,76,77,360,73,75,66,68,78,356,68,68,81,78,61,386,79,84,72,77,74,346,67,44,79,75,81,,132,43,52,37,56,10,11,13,8,2021,416,3,3,Medium,Medium,3,68,76,74,75,49,74
2956,/player/2956/stiliyan-petrov/120002/,S. Petrov,Stiliyan Petrov,31,Bulgaria,Aston Villa,[England] Premier Le,CM,77,77kg / 170lbs,Right,76,CM,0,"Jan 1, 2006",N/A,€2.6M,€30K,€0,351,61,65,70,83,72,337,68,45,62,79,83,309,53,49,62,77,68,355,80,69,57,72,77,374,76,83,70,78,67,,202,60,72,70,49,9,9,9,15,1977,407,4,3,Medium,Medium,3,51,71,74,72,70,69
164978,/player/164978/charles-nzogbia/120002/,C. N'Zogbia,Charles N'Zogbia,25,France,Aston Villa,[England] Premier Le,LW,82,70kg / 154lbs,Left,78,LW,5,"Jan 1, 2011",N/A,€6.5M,€40K,€0,349,76,70,59,73,71,370,86,62,75,66,81,414,91,90,80,68,85,350,78,59,74,66,73,319,69,63,72,66,49,,192,61,62,69,56,7,15,5,14,2050,445,3,4,Medium,Low,2,90,71,71,83,62,68
