sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
204785,/player/204785/mikael-mandron/130034/,M. Mandron,Mikael Mandron,17,France,Sunderland,[England] Premier Le,ST,75,74kg / 163lbs,Right,60,ST,15,"Jul 1, 2011",N/A,€475K,€1K,€0,225,28,62,60,41,34,201,56,35,25,27,58,284,66,62,55,55,46,324,66,65,68,70,55,262,66,14,64,51,67,,36,16,10,10,55,13,9,14,7,1387,303,2,2,Medium,Medium,1,64,60,37,56,18,68
184630,/player/184630/luke-daniels/130034/,L. Daniels,Luke Daniels,24,England,West Bromwich Albion,[England] Premier Le,GK,66,81kg / 179lbs,Right,60,GK,6,"Jul 1, 2006",N/A,€180K,€2K,€0,59,11,11,13,12,12,74,10,17,17,11,19,250,44,56,45,53,52,214,22,73,51,57,11,126,28,23,13,22,40,,31,10,11,10,297,66,52,56,67,1051,348,3,1,Medium,Medium,1,66,52,56,67,51,56
204291,/player/204291/adil-nabi/130034/,A. Nabi,Adil Nabi,18,England,West Bromwich Albion,[England] Premier Le,CAM,66,68kg / 150lbs,Right,61,CAM,6,"Mar 1, 2011",N/A,€300K,€2K,€0,275,49,58,54,60,54,303,68,60,65,44,66,327,68,67,75,47,70,296,61,65,55,58,57,284,66,37,65,56,60,,55,23,16,16,59,14,15,14,8,1599,333,3,3,Medium,Medium,1,67,59,55,67,26,59
205360,/player/205360/kemar-roofe/130034/,K. Roofe,Kemar Roofe,19,England,West Bromwich Albion,[England] Premier Le,LM,67,71kg / 157lbs,Right,60,LM,7,"Apr 1, 2010",N/A,€325K,€2K,€0,256,54,41,55,52,54,296,65,62,53,58,58,354,78,72,84,48,72,274,54,51,68,41,60,252,50,32,48,66,56,,150,45,46,59,59,13,13,10,12,1641,340,3,3,Medium,Medium,1,75,49,57,64,45,50
193186,/player/193186/neil-etheridge/130034/,N. Etheridge,Neil Etheridge,22,Philippines,Fulham,[England] Premier Le,GK,71,90kg / 198lbs,Right,60,GK,11,"Jan 1, 2008",N/A,€325K,€2K,€0,54,10,12,10,12,10,79,10,17,17,14,21,251,44,37,54,58,58,200,31,44,50,65,10,131,15,23,17,34,42,,36,11,13,12,297,66,57,54,61,1048,337,2,1,Medium,Medium,1,66,57,59,61,40,54
208765,/player/208765/buomesca-tue-na-bangna/130034/,B. Na Bangna,Buomesca Tue Na Bangna,19,Portugal,Fulham,[England] Premier Le,RM,69,65kg / 143lbs,Right,60,RM,9,"Aug 1, 2011",N/A,€350K,€2K,€0,242,48,46,47,58,43,253,72,41,37,51,52,361,76,77,72,63,73,284,61,67,68,51,37,278,65,50,52,55,56,,160,53,52,55,41,8,6,7,10,1619,354,3,2,Medium,Low,1,77,48,52,66,52,59
209532,/player/209532/daniel-bachmann/130034/,D. Bachmann,Daniel Bachmann,17,Austria,Stoke City,[England] Premier Le,GK,79,81kg / 179lbs,Right,60,GK,19,"Jan 1, 2011",N/A,€475K,€1K,€0,97,13,16,11,35,22,104,13,17,19,34,21,277,50,55,60,68,44,206,20,57,51,64,14,126,30,25,12,19,40,,35,15,10,10,292,59,57,59,64,1137,345,3,1,Medium,Medium,1,59,57,53,64,53,59
204304,/player/204304/daniel-redmond/130034/,D. Redmond,Daniel Redmond,21,England,Wigan Athletic,[England] Premier Le,LW,70,67kg / 148lbs,Left,62,LW,10,"May 1, 2010",N/A,€400K,€2K,€0,281,63,57,54,66,41,317,60,66,67,59,65,322,66,68,66,56,66,251,51,44,47,51,58,287,50,61,58,54,64,,111,40,41,30,51,10,9,9,14,1620,341,3,3,Medium,Medium,1,67,56,62,62,45,49
186380,/player/186380/curtis-obeng/130034/,C. Obeng,Curtis Obeng,23,England,Swansea City,[England] Premier Le,RWB,65,67kg / 148lbs,Right,62,RWB,5,"Jan 1, 2012",N/A,€240K,€2K,€0,244,59,44,48,61,32,260,58,39,46,56,61,371,85,84,79,57,66,293,55,59,71,56,52,247,61,54,47,45,40,,179,55,63,61,51,8,12,12,10,1645,365,2,2,Medium,Medium,1,84,47,55,61,57,61
202807,/player/202807/daniel-boateng/130034/,D. Boateng,Daniel Boateng,19,Ghana,Arsenal,[England] Premier Le,CB,64,79kg / 174lbs,Right,59,CB,5,"Jul 10, 2010",N/A,€170K,€3K,€0,200,40,24,64,46,26,181,41,24,25,40,51,320,69,68,65,60,58,275,39,83,65,72,16,241,66,47,41,48,39,,166,51,61,54,39,6,12,6,6,1422,310,3,2,Medium,Medium,1,68,27,42,48,55,70
