sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
7826,/player/7826/robin-van-persie/130034/,R. van Persie,Robin van Persie,28,Netherlands,Manchester United,[England] Premier Le,ST,89,72kg / 159lbs,Left,86,ST,0,"Aug 17, 2012",N/A,€26M,€170K,€0,423,83,91,73,85,91,414,84,86,81,75,88,380,77,76,81,87,59,380,90,59,72,72,87,350,55,34,90,82,89,,76,23,32,21,39,9,10,7,8,2062,433,4,4,High,Low,5,76,90,82,84,33,68
168542,/player/168542/david-josue-jimenez-silva/130034/,David Silva,David Josué Jimenez Silva,26,Spain,Manchester City,[England] Premier Le,CAM,90,67kg / 148lbs,Left,87,CAM,2,"Jul 14, 2010",N/A,€30.5M,€140K,€0,387,81,77,58,90,81,423,87,83,77,85,91,423,83,74,93,85,88,344,77,66,68,53,80,344,51,41,84,91,77,,82,23,30,29,57,13,9,9,13,2060,422,2,4,High,Low,3,78,78,87,89,33,57
153079,/player/153079/sergio-aguero/130034/,S. Agüero,Sergio Agüero,24,Argentina,Manchester City,[England] Premier Le,CF,89,75kg / 165lbs,Right,86,CF,2,"Jul 28, 2011",N/A,€25.5M,€140K,€0,400,70,90,72,82,86,397,90,82,72,63,90,440,93,85,86,86,90,372,86,76,66,65,79,337,57,24,87,83,86,,45,13,20,12,59,13,15,11,14,2050,427,4,4,High,Low,4,89,86,76,89,23,64
54050,/player/54050/wayne-rooney/130034/,W. Rooney,Wayne Rooney,26,England,Manchester United,[England] Premier Le,CF,87,83kg / 183lbs,Right,85,CF,0,"Aug 31, 2004",N/A,€21.5M,€130K,€0,419,79,87,80,84,89,414,83,84,76,85,86,395,76,79,77,86,77,429,91,80,88,85,85,378,89,39,86,83,81,,120,29,54,37,49,10,11,8,7,2204,461,4,3,High,High,4,78,87,83,83,44,86
140601,/player/140601/nemanja-vidic/130034/,N. Vidić,Nemanja Vidić,30,Serbia,Manchester United,[England] Premier Le,CB,87,88kg / 194lbs,Right,86,CB,0,"Jan 5, 2006",N/A,€12.5M,€110K,€0,277,40,37,91,68,41,265,48,43,48,62,64,288,53,61,50,77,47,334,60,90,64,92,28,319,92,83,26,56,62,,267,91,91,85,45,12,5,8,6,1795,383,3,2,Medium,High,3,57,41,57,54,89,85
178088,/player/178088/juan-manuel-mata-garcia/130034/,Juan Mata,Juan Manuel Mata García,24,Spain,Chelsea,[England] Premier Le,CAM,88,63kg / 139lbs,Left,85,CAM,2,"Aug 24, 2011",N/A,€25.5M,€130K,€0,386,83,79,66,87,71,411,86,82,81,74,88,424,85,73,90,87,89,348,74,72,74,56,72,336,52,39,86,88,71,,53,15,22,16,46,9,10,5,8,2004,413,3,4,Medium,Medium,3,78,76,84,87,27,61
176580,/player/176580/luis-suarez/130034/,L. Suárez,Luis Suárez,25,Uruguay,Liverpool,[England] Premier Le,CAM,87,81kg / 179lbs,Right,85,CAM,1,"Jan 31, 2011",N/A,€23.5M,€120K,€0,396,77,84,72,82,81,411,91,84,84,64,88,423,86,78,86,88,85,394,82,69,86,76,81,371,78,41,86,81,85,,113,30,45,38,153,27,25,33,37,2261,453,4,4,High,Medium,4,82,83,78,89,42,79
20289,/player/20289/yaya-toure/130034/,Y. Touré,Yaya Touré,29,Côte d'Ivoire,Manchester City,[England] Premier Le,CDM,86,78kg / 172lbs,Right,84,CDM,0,"Jul 2, 2010",N/A,€12M,€120K,€0,371,67,68,82,86,68,381,80,70,65,83,83,364,74,79,61,85,65,428,86,79,93,92,78,404,86,82,78,85,73,,240,76,83,81,53,13,14,12,8,2241,480,4,3,Medium,High,4,77,74,80,79,80,90
139720,/player/139720/vincent-kompany/130034/,V. Kompany,Vincent Kompany,26,Belgium,Manchester City,[England] Premier Le,CB,88,85kg / 187lbs,Right,84,CB,2,"Aug 22, 2008",N/A,€18.5M,€140K,€0,315,61,45,81,82,46,336,70,61,52,74,79,334,69,76,63,84,42,370,76,69,70,88,67,329,75,87,41,63,63,,259,84,90,85,38,10,9,8,6,1981,436,3,2,Medium,Medium,4,73,56,70,71,86,80
143001,/player/143001/carlos-tevez/130034/,C. Tévez,Carlos Tévez,28,Argentina,Manchester City,[England] Premier Le,CAM,86,76kg / 168lbs,Right,85,CAM,0,"Jul 1, 2009",N/A,€21.5M,€130K,€0,400,76,87,67,83,87,396,83,77,82,69,85,418,84,79,81,88,86,414,86,73,90,81,84,405,92,58,89,82,84,,121,49,38,34,53,7,8,14,9,2207,463,3,4,High,High,4,81,86,79,84,48,85
