sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
193685,/player/193685/stanislav-manolev/130034/,S. Manolev,Stanislav Manolev,26,Bulgaria,Fulham,[England] Premier Le,RM,72,80kg / 176lbs,Right,70,RM,3,"Jul 1, 2009",N/A,€775K,€5K,€0,311,73,57,62,67,52,322,72,65,50,65,70,345,73,76,72,68,56,349,68,67,88,72,54,315,79,58,66,54,58,,201,64,67,70,47,5,14,6,8,1890,409,2,3,High,Low,2,75,59,64,70,64,77
138390,/player/138390/david-fox/130034/,D. Fox,David Fox,28,England,Norwich City,[England] Premier Le,CM,69,77kg / 170lbs,Right,69,CM,0,"Jun 2, 2010",N/A,€625K,€4K,€0,290,73,45,37,81,54,338,54,67,72,76,69,341,67,64,60,76,74,311,65,47,75,57,67,309,44,64,52,77,72,,164,54,54,56,57,12,12,12,10,1810,372,4,2,Medium,Medium,1,65,56,77,61,55,58
162054,/player/162054/mark-bunn/130034/,M. Bunn,Mark Bunn,27,England,Norwich City,[England] Premier Le,GK,74,78kg / 172lbs,Right,69,GK,5,"Aug 29, 2012",N/A,€800K,€5K,€0,64,13,14,10,17,10,120,15,12,15,42,36,277,48,46,54,66,63,216,26,68,49,60,13,148,39,21,13,32,43,,43,11,19,13,350,73,67,63,75,1218,397,3,1,Medium,Medium,1,73,67,72,75,47,63
186559,/player/186559/jacob-butterfield/130034/,J. Butterfield,Jacob Butterfield,22,England,Norwich City,[England] Premier Le,CM,75,78kg / 172lbs,Right,69,CM,6,"Jul 3, 2012",N/A,€1.3M,€6K,€0,285,63,59,48,73,42,341,72,64,63,69,73,334,66,65,65,69,69,347,66,66,83,65,67,307,64,56,65,68,54,,166,52,59,55,35,9,8,7,5,1815,389,4,2,Medium,Medium,1,65,61,68,71,55,69
50723,/player/50723/stuart-taylor/130034/,S. Taylor,Stuart Taylor,31,England,Reading,[England] Premier Le,GK,69,85kg / 187lbs,Right,69,GK,0,"Aug 20, 2012",N/A,€300K,€4K,€0,79,12,10,19,27,11,74,10,12,10,17,25,275,51,52,54,67,51,195,24,32,51,76,12,179,68,23,12,36,40,,32,10,11,11,346,67,73,68,71,1180,398,2,1,Medium,Medium,1,67,73,67,71,52,68
53669,/player/53669/jobi-mcanuff/130034/,J. McAnuff,Jobi McAnuff,30,England,Reading,[England] Premier Le,LM,69,70kg / 154lbs,Right,69,LM,0,"Aug 27, 2009",N/A,€550K,€4K,€0,290,67,54,51,63,55,318,77,73,42,54,72,376,77,79,75,71,74,317,64,61,78,60,54,287,55,48,64,64,56,,153,58,50,45,46,13,7,8,7,1787,388,2,3,Medium,High,1,78,57,62,75,52,64
53849,/player/53849/mikele-leigertwood/130034/,M. Leigertwood,Mikele Leigertwood,29,Antigua and Barbuda,Reading,[England] Premier Le,CB,69,77kg / 170lbs,Right,71,CB,0,"Jul 1, 2011",N/A,€400K,€4K,€0,284,48,56,70,64,46,260,59,44,33,59,65,299,59,65,51,64,60,364,76,66,76,84,62,334,85,76,59,60,54,,204,67,71,66,41,7,11,7,8,1786,391,2,2,Low,Medium,1,62,61,57,60,70,81
187033,/player/187033/sean-morrison/130034/,S. Morrison,Sean Morrison,21,England,Reading,[England] Premier Le,CB,75,78kg / 172lbs,Right,69,CB,6,"Jan 30, 2011",N/A,€1.2M,€6K,€0,194,29,21,70,55,19,185,42,19,26,45,53,306,63,67,57,57,62,296,51,75,72,81,17,249,79,70,24,30,46,,205,66,70,69,60,15,5,10,15,1495,329,3,2,Medium,Medium,1,65,28,40,49,69,78
162313,/player/162313/luke-moore/130034/,L. Moore,Luke Moore,26,England,Swansea City,[England] Premier Le,ST,76,76kg / 168lbs,Right,69,ST,7,"Jan 1, 2010",N/A,€1.4M,€6K,€0,322,57,66,68,63,68,295,68,63,50,43,71,368,79,79,71,71,68,330,71,69,65,69,56,284,46,49,66,60,63,,63,16,24,23,48,7,8,13,13,1710,365,3,3,Medium,Medium,1,79,65,58,69,31,63
172630,/player/172630/dwight-tiendalli/130034/,D. Tiendalli,Dwight Tiendalli,26,Netherlands,Swansea City,[England] Premier Le,RWB,69,69kg / 152lbs,Right,70,RWB,0,"Sep 1, 2012",N/A,€500K,€4K,€0,255,62,35,50,66,42,273,69,42,42,49,71,379,78,88,75,67,71,345,67,83,79,66,50,320,78,67,55,59,61,,209,68,69,72,37,9,7,6,5,1818,400,3,2,Medium,Medium,1,84,47,59,70,67,73
