sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
189242,/player/189242/philippe-coutinho-correia/130034/,Coutinho,Philippe Coutinho Correia,20,Brazil,Liverpool,[England] Premier Le,RW,88,72kg / 159lbs,Right,80,RW,10,"Jan 30, 2013",N/A,€14M,€40K,€0,336,74,60,47,80,75,398,88,84,72,68,86,418,89,79,91,68,91,296,60,59,63,49,65,285,35,30,74,82,64,,97,24,38,35,48,12,7,14,6,1878,394,4,4,Medium,Medium,2,84,63,77,87,33,50
185103,/player/185103/aleksandar-kolarov/130034/,A. Kolarov,Aleksandar Kolarov,26,Serbia,Manchester City,[England] Premier Le,LB,81,83kg / 183lbs,Left,78,LB,3,"Jul 24, 2010",N/A,€6.5M,€40K,€0,346,83,54,74,77,58,383,75,74,80,76,78,333,73,66,63,78,53,407,90,78,77,76,86,368,80,79,70,66,73,,237,75,84,78,56,15,14,15,5,2130,445,3,2,High,Medium,2,69,70,76,74,79,77
135043,/player/135043/anders-lindegaard/130034/,A. Lindegaard,Anders Lindegaard,28,Denmark,Manchester United,[England] Premier Le,GK,80,80kg / 176lbs,Right,78,GK,2,"Jan 4, 2011",N/A,€3.4M,€40K,€0,71,13,15,13,18,12,104,16,10,17,27,34,297,47,62,61,71,56,232,27,74,41,72,18,146,33,22,18,32,41,,40,13,14,13,386,83,76,74,79,1276,441,3,1,Medium,Medium,2,83,76,74,79,55,74
189681,/player/189681/rafael-pereira-da-silva/130034/,Rafael,Rafael Pereira da Silva,21,Brazil,Manchester United,[England] Premier Le,RB,82,78kg / 172lbs,Right,78,RB,4,"Jul 1, 2008",N/A,€8M,€40K,€0,318,75,48,61,76,58,344,77,71,50,67,79,411,85,83,82,77,84,349,63,76,81,67,62,335,83,74,59,62,57,,241,77,83,81,42,13,6,11,7,2040,438,4,3,High,Medium,2,84,55,70,78,77,74
189725,/player/189725/tom-cleverley/130034/,T. Cleverley,Tom Cleverley,22,England,Manchester United,[England] Premier Le,CAM,83,67kg / 148lbs,Right,78,CAM,5,"Aug 1, 2008",N/A,€11.5M,€40K,€0,326,75,54,47,83,67,361,81,58,61,78,83,380,76,77,75,75,77,343,74,62,68,64,75,351,65,59,73,82,72,,131,38,49,44,55,14,10,11,12,1947,413,3,3,High,Medium,2,77,65,78,81,47,65
189881,/player/189881/chris-smalling/130034/,C. Smalling,Chris Smalling,22,England,Manchester United,[England] Premier Le,CB,83,81kg / 179lbs,Right,78,CB,5,"Jul 1, 2010",N/A,€9.5M,€40K,€0,244,54,15,79,73,23,221,61,25,16,53,66,327,74,78,51,79,45,268,41,69,75,73,10,282,77,82,21,48,54,,242,82,82,78,66,9,14,14,14,1650,371,3,2,Medium,Medium,2,76,22,56,62,81,74
194957,/player/194957/phil-jones/130034/,P. Jones,Phil Jones,20,England,Manchester United,[England] Premier Le,RB,84,71kg / 157lbs,Right,78,RB,6,"Jul 1, 2011",N/A,€9.5M,€40K,€0,322,64,46,74,79,59,267,57,37,34,66,73,341,69,74,52,79,67,355,67,84,77,69,58,315,81,79,41,58,56,,243,82,83,78,46,9,7,15,10,1889,410,3,2,Medium,High,2,72,54,66,63,81,74
158626,/player/158626/mathieu-debuchy/130034/,M. Debuchy,Mathieu Debuchy,26,France,Newcastle United,[England] Premier Le,RB,83,76kg / 168lbs,Right,78,RB,5,"Jan 4, 2013",N/A,€8M,€30K,€0,349,81,59,71,76,62,356,72,74,61,73,76,386,78,81,77,76,74,377,74,75,89,71,68,359,80,75,67,69,68,,235,76,80,79,49,8,9,15,10,2111,448,3,3,High,Medium,2,80,65,74,74,77,78
181560,/player/181560/mapou-yanga-mbiwa/130034/,M. Yanga-M'Biwa,Mapou Yanga-M'Biwa,23,France,Newcastle United,[England] Premier Le,CB,81,77kg / 170lbs,Right,78,CB,3,"Jan 22, 2013",N/A,€6.5M,€30K,€0,267,62,32,73,68,32,258,66,32,27,64,69,355,75,77,62,79,62,332,51,86,73,82,40,315,87,76,40,59,53,,238,81,81,76,42,8,12,5,9,1807,403,3,2,Medium,High,2,76,39,61,67,79,81
46590,/player/46590/christopher-samba/130034/,C. Samba,Christopher Samba,28,Congo,Queens Park Rangers,[England] Premier Le,CB,78,100kg / 220lbs,Right,78,CB,0,"Jan 1, 2013",N/A,€4.1M,€20K,€0,282,31,57,86,52,56,186,38,22,20,51,55,237,53,54,34,69,27,307,69,48,71,93,26,317,88,80,55,56,38,,242,81,82,79,44,13,10,8,7,1615,360,2,2,Medium,High,2,54,52,45,44,81,84
