sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
134979,/player/134979/martin-demichelis/160058/,M. Demichelis,Martín Demichelis,34,Argentina,Manchester City,[England] Premier Le,CB,78,78kg / 172lbs,Right,77,CB,0,"Sep 1, 2013",N/A,€2.6M,€70K,€0,276,53,39,84,64,36,207,33,27,31,63,53,230,33,34,32,76,55,290,48,72,49,86,35,282,87,80,29,40,46,,232,76,80,76,43,7,11,7,6,1560,324,3,2,Low,Medium,3,34,40,53,42,79,76
184134,/player/184134/fernando-reges/160058/,Fernando,Fernando Reges,27,Brazil,Manchester City,[England] Premier Le,CB,78,76kg / 168lbs,Right,79,CB,0,"Jun 27, 2014",N/A,€7M,€90K,€0,300,60,54,70,75,41,325,62,65,53,73,72,344,66,68,74,79,57,381,76,72,84,81,68,345,87,83,59,62,54,,240,78,80,82,5,1,1,1,1,1940,425,2,2,Medium,High,2,67,61,68,67,79,83
185103,/player/185103/aleksandar-kolarov/160058/,A. Kolarov,Aleksandar Kolarov,29,Serbia,Manchester City,[England] Premier Le,LB,78,83kg / 183lbs,Left,78,LB,0,"Jul 24, 2010",N/A,€6M,€80K,€0,354,90,55,75,70,64,395,78,85,81,77,74,336,69,66,64,79,58,404,91,78,77,78,80,383,84,80,69,76,74,,240,75,83,82,61,16,15,16,6,2173,446,3,2,High,Medium,2,67,69,78,74,79,79
176944,/player/176944/marouane-fellaini/160058/,M. Fellaini,Marouane Fellaini,27,Belgium,Manchester United,[England] Premier Le,CB,78,85kg / 187lbs,Right,79,CB,0,"Sep 2, 2013",N/A,€8.5M,€100K,€0,376,64,73,91,77,71,331,74,62,46,69,80,302,54,59,57,80,52,398,75,73,86,92,72,384,92,73,78,77,64,,217,72,77,68,54,8,6,15,16,2062,439,3,3,Medium,Medium,3,57,73,71,73,75,90
201862,/player/201862/marcos-rojo/160058/,M. Rojo,Marcos Rojo,25,Argentina,Manchester United,[England] Premier Le,CB,80,85kg / 187lbs,Left,80,CB,2,"Aug 20, 2014",N/A,€8.5M,€80K,€0,331,78,52,83,69,49,335,69,67,57,74,68,353,74,74,69,74,62,387,79,85,77,83,63,347,88,79,59,57,64,,243,79,82,82,52,7,8,15,10,2048,435,2,3,High,Medium,3,74,60,68,69,81,83
205988,/player/205988/luke-shaw/160058/,L. Shaw,Luke Shaw,19,England,Manchester United,[England] Premier Le,LB,86,75kg / 165lbs,Left,78,LB,8,"Jun 27, 2014",N/A,€9.5M,€70K,€0,281,76,32,67,75,31,340,79,63,58,64,76,389,79,84,80,76,70,313,50,63,81,77,42,326,64,75,69,65,53,,239,78,81,80,49,10,12,7,7,1937,422,2,2,High,Medium,2,82,40,70,78,77,75
211300,/player/211300/anthony-martial/160058/,A. Martial,Anthony Martial,19,France,Manchester United,[England] Premier Le,ST,86,76kg / 168lbs,Right,80,ST,8,"Sep 1, 2015",N/A,€11M,€60K,€0,369,67,81,72,75,74,351,85,73,54,58,81,423,90,88,84,81,80,388,80,81,79,80,68,319,62,42,80,64,71,,56,21,18,17,51,9,8,15,11,1957,422,4,4,High,Medium,1,89,77,68,83,29,76
170597,/player/170597/tim-krul/160058/,T. Krul,Tim Krul,27,Netherlands,Newcastle United,[England] Premier Le,GK,78,82kg / 181lbs,Left,78,GK,0,"Jul 7, 2007",N/A,€7M,€80K,€0,95,13,11,19,36,16,91,13,13,15,25,25,266,50,35,63,76,42,208,23,69,42,60,14,163,39,22,16,44,42,,46,15,17,14,389,81,77,75,83,1258,431,2,1,Medium,Medium,2,81,77,73,83,42,75
170783,/player/170783/cheick-tiote/160058/,C. Tioté,Cheick Tioté,29,Côte d'Ivoire,Newcastle United,[England] Premier Le,CB,78,86kg / 190lbs,Right,79,CB,0,"Aug 26, 2010",N/A,€6.5M,€70K,€0,319,64,47,64,76,68,296,70,44,42,67,73,356,66,70,72,77,71,389,74,75,91,86,63,341,92,81,53,63,52,,241,79,82,80,42,6,6,9,9,1984,430,3,3,Medium,High,2,68,57,66,72,79,88
164376,/player/164376/graziano-pelle/160058/,G. Pellè,Graziano Pellè,29,Italy,Southampton,[England] Premier Le,ST,78,84kg / 185lbs,Right,78,ST,0,"Jul 11, 2016",N/A,€8.5M,€60K,€0,363,44,81,91,68,79,300,64,56,40,64,76,290,54,55,64,83,34,389,81,72,76,91,69,326,73,25,83,69,76,,85,19,33,33,63,15,12,13,9,1816,377,4,2,High,Medium,2,55,78,61,67,33,83
