sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
215864,/player/215864/joe-dodoo/160058/,J. Dodoo,Joe Dodoo,20,England,Leicester City,[England] Premier Le,RW,73,70kg / 154lbs,Right,62,RW,12,"May 1, 2013",N/A,€400K,€3K,€0,260,63,63,53,45,36,248,64,42,30,48,64,351,84,83,74,49,61,288,61,54,60,65,48,209,26,18,58,48,59,,138,48,47,43,54,8,14,15,10,1548,351,3,2,High,Medium,1,83,58,49,64,42,55
230847,/player/230847/zachary-elbouzedi/160058/,Z. Elbouzedi,Zachary Elbouzedi,17,Republic of Ireland,West Bromwich Albion,[England] Premier Le,CAM,80,70kg / 154lbs,Right,61,CAM,19,"May 25, 2015",N/A,€425K,€2K,€0,258,50,54,41,63,50,311,71,57,52,63,68,308,58,69,55,58,68,268,65,56,49,48,50,237,42,29,44,62,60,,124,48,35,41,47,6,11,10,7,1553,332,3,3,Medium,Medium,1,64,55,59,68,39,47
230895,/player/230895/andre-wright/160058/,A. Wright,Andre Wright,18,England,West Bromwich Albion,[England] Premier Le,ST,73,72kg / 159lbs,Right,61,ST,12,"Aug 5, 2015",N/A,€350K,€2K,€0,270,36,68,51,59,56,279,70,61,41,47,60,312,68,72,52,58,62,308,71,58,54,67,58,235,37,21,44,62,71,,67,23,23,21,46,12,9,5,6,1517,333,3,2,Medium,Medium,1,70,65,52,64,25,57
231409,/player/231409/joe-ward/160058/,J. Ward,Joe Ward,18,England,West Bromwich Albion,[England] Premier Le,CM,71,64kg / 141lbs,Left,61,CM,10,"Sep 23, 2015",N/A,€300K,€2K,€0,286,57,49,54,76,50,308,61,57,48,79,63,331,65,64,63,58,81,255,66,57,49,39,44,237,45,32,50,55,55,,167,49,57,61,50,9,10,10,14,1634,339,3,2,Medium,Medium,1,64,52,66,63,50,44
209532,/player/209532/daniel-bachmann/160058/,D. Bachmann,Daniel Bachmann,20,Austria,Stoke City,[England] Premier Le,GK,71,81kg / 179lbs,Right,61,GK,10,"Jan 1, 2011",N/A,€325K,€3K,€0,102,14,17,12,36,23,109,14,18,20,35,22,278,50,55,60,69,44,193,21,57,36,64,15,121,31,26,13,20,31,,38,16,11,11,297,60,58,60,65,1138,350,3,1,Medium,Medium,1,60,58,54,65,53,60
223372,/player/223372/mohamed-el-ouriachi/160058/,Moha,Mohamed El Ouriachi,19,Morocco,Stoke City,[England] Premier Le,LW,73,72kg / 159lbs,Left,61,LW,12,"Jul 16, 2015",N/A,€375K,€4K,€0,273,62,53,42,59,57,277,65,53,50,42,67,341,79,78,56,46,82,274,71,45,64,42,52,218,34,19,54,52,59,,87,22,29,36,58,11,14,10,12,1528,328,3,3,Medium,Medium,1,78,57,55,65,27,46
225946,/player/225946/oliver-shenton/160058/,O. Shenton,Oliver Shenton,17,England,Stoke City,[England] Premier Le,CM,73,77kg / 170lbs,Left,61,CM,12,"Aug 27, 2014",N/A,€325K,€2K,€0,283,56,52,49,69,57,301,63,56,49,68,65,299,67,55,56,58,63,268,64,50,53,58,43,270,49,42,56,60,63,,160,49,54,57,45,13,9,8,7,1626,345,3,3,Medium,Medium,1,60,54,63,63,50,55
230876,/player/230876/matthew-butcher/160058/,M. Butcher,Matthew Butcher,18,England,AFC Bournemouth,[England] Premier Le,CM,76,83kg / 183lbs,Left,61,CM,15,"Apr 1, 2015",N/A,€425K,€2K,€0,241,48,49,44,64,36,257,61,37,30,63,66,292,62,60,58,52,60,298,54,69,66,62,47,279,55,62,53,62,47,,155,50,57,48,47,15,6,7,12,1569,345,2,2,Medium,Medium,1,61,49,57,62,54,62
216470,/player/216470/gregor-zabret/160058/,G. Zabret,Gregor Zabret,19,Slovenia,Swansea City,[England] Premier Le,GK,73,80kg / 176lbs,Right,61,GK,12,"Jul 1, 2013",N/A,€325K,€3K,€0,74,13,11,12,23,15,80,11,11,11,29,18,230,48,42,35,53,52,188,22,57,33,59,17,88,31,13,11,11,22,,34,11,10,13,304,68,57,58,66,998,349,3,1,Medium,Medium,1,68,57,55,66,45,58
223747,/player/223747/stephen-kingsley/160058/,S. Kingsley,Stephen Kingsley,20,Scotland,Swansea City,[England] Premier Le,LB,69,68kg / 150lbs,Left,61,LB,8,"Jun 30, 2014",N/A,€300K,€3K,€0,218,56,23,58,62,19,250,55,42,60,41,52,343,70,70,76,53,74,274,33,79,72,61,29,228,55,53,41,33,46,,187,63,64,60,51,11,6,14,12,1551,330,3,2,Medium,Medium,1,70,28,51,57,61,63
