sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
190782,/player/190782/sandro-r-g-cordeiro/160058/,Sandro,Sandro R. G. Cordeiro,26,Brazil,West Bromwich Albion,[England] Premier Le,CM,74,75kg / 165lbs,Right,78,CM,1,"Sep 1, 2014","May 25, 2016",€3.3M,€45K,€0,332,68,65,67,75,57,325,71,55,54,71,74,337,68,76,56,78,59,382,80,62,81,84,75,360,88,82,62,66,62,,239,76,79,84,61,12,16,11,12,2036,441,3,3,Medium,High,2,72,69,69,70,78,83
190852,/player/190852/callum-mcmanaman/160058/,C. McManaman,Callum McManaman,24,England,West Bromwich Albion,[England] Premier Le,RW,77,71kg / 157lbs,Right,73,RW,4,"Jan 28, 2015",N/A,€3.8M,€35K,€0,292,63,70,37,67,55,288,81,39,36,56,76,379,79,76,82,67,75,273,64,34,61,57,57,308,71,29,72,72,64,,61,30,17,14,62,10,13,14,10,1663,369,4,4,High,Medium,1,77,65,63,79,25,60
198489,/player/198489/james-mcclean/160058/,J. McClean,James McClean,26,Republic of Ireland,West Bromwich Albion,[England] Premier Le,LM,74,70kg / 154lbs,Left,73,LM,1,"Jun 22, 2015",N/A,€3.3M,€45K,€0,339,73,67,71,69,59,350,78,68,66,65,73,372,74,79,75,71,73,355,69,72,79,70,65,337,78,51,73,70,65,,175,59,56,60,68,6,16,15,15,1996,421,2,4,High,High,2,77,67,69,76,58,74
162886,/player/162886/russell-martin/160058/,R. Martin,Russell Martin,29,Scotland,Norwich City,[England] Premier Le,CB,73,73kg / 161lbs,Right,73,CB,0,"Jan 4, 2010",N/A,€2.2M,€30K,€0,300,60,55,68,67,50,271,60,47,45,65,54,339,69,64,65,74,67,341,70,74,78,73,46,315,75,74,53,47,66,,230,76,78,76,58,8,7,16,16,1854,391,3,2,Medium,Medium,1,66,56,59,60,75,75
163571,/player/163571/matt-jarvis/160058/,M. Jarvis,Matt Jarvis,29,England,Norwich City,[England] Premier Le,LM,73,72kg / 159lbs,Right,73,LM,0,"Aug 1, 2012",N/A,€2.7M,€35K,€0,319,77,62,49,69,62,348,81,72,57,63,75,407,86,79,76,73,93,308,70,62,72,44,60,308,60,51,63,68,66,,103,33,37,33,39,9,8,8,6,1832,387,4,3,High,Low,2,82,63,69,79,39,55
165191,/player/165191/cameron-jerome/160058/,C. Jerome,Cameron Jerome,28,England,Norwich City,[England] Premier Le,ST,73,85kg / 187lbs,Right,73,ST,0,"Aug 20, 2014",N/A,€2.9M,€50K,€0,335,51,73,73,71,67,320,71,66,64,53,66,374,78,86,75,70,65,391,81,82,77,81,70,339,76,55,71,67,70,,108,34,42,32,74,13,16,16,13,1941,411,2,3,Medium,High,2,82,73,63,70,44,79
175895,/player/175895/vadis-odjidja-ofoe/160058/,V. Odjidja-Ofoe,Vadis Odjidja-Ofoe,26,Belgium,Norwich City,[England] Premier Le,CM,74,91kg / 201lbs,Right,73,CM,1,"Aug 29, 2014",N/A,€3.3M,€40K,€0,344,67,67,68,76,66,351,70,64,72,72,73,327,69,69,66,72,51,390,79,76,77,83,75,362,75,70,68,75,74,,206,64,72,70,59,10,16,13,9,2039,432,4,3,Medium,Medium,1,69,71,73,70,69,80
191089,/player/191089/connor-wickham/160058/,C. Wickham,Connor Wickham,22,England,Crystal Palace,[England] Premier Le,ST,78,90kg / 198lbs,Right,73,ST,5,"Aug 3, 2015",N/A,€4M,€30K,€0,334,63,75,71,63,62,326,74,53,69,57,73,339,76,73,62,75,53,375,79,69,74,84,69,288,67,18,68,60,75,,67,19,28,20,52,8,16,10,12,1781,385,3,2,High,Medium,1,74,74,61,72,27,77
166919,/player/166919/marc-wilson/160058/,M. Wilson,Marc Wilson,27,Republic of Ireland,Stoke City,[England] Premier Le,CB,73,80kg / 176lbs,Right,73,CB,0,"Aug 1, 2010",N/A,€2.4M,€45K,€0,298,66,48,69,64,51,312,63,44,70,67,68,330,67,67,62,73,61,354,74,68,79,70,63,329,72,74,59,68,56,,229,75,78,76,49,13,6,7,9,1901,402,4,2,Medium,Medium,2,67,57,65,65,75,73
164853,/player/164853/adam-federici/160058/,A. Federici,Adam Federici,30,Australia,AFC Bournemouth,[England] Premier Le,GK,73,90kg / 198lbs,Right,73,GK,0,"Jul 1, 2015",N/A,€2.4M,€30K,€0,115,19,18,18,28,32,119,19,27,21,25,27,260,47,49,50,72,42,217,17,73,41,72,14,186,44,22,16,63,41,,49,20,11,18,371,75,69,70,75,1317,419,2,1,Medium,Medium,1,75,69,82,75,48,70
