sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
190683,/player/190683/ryan-mason/170099/,R. Mason,Ryan Mason,25,England,Hull City,[England] Premier Le,CM,77,68kg / 150lbs,Right,75,CM,3,"Aug 30, 2016",N/A,€3.5M,€30K,€0,332,70,64,55,79,64,357,72,70,66,75,74,361,69,68,74,73,77,333,72,48,80,61,72,365,79,69,74,74,69,71,212,70,73,69,57,7,10,16,14,2017,422,3,3,High,Medium,1,68,68,75,73,69,69
190824,/player/190824/omar-elabdellaoui/170099/,O. Elabdellaoui,Omar Elabdellaoui,24,Norway,Hull City,[England] Premier Le,RB,78,73kg / 161lbs,Right,74,RB,4,"Jul 1, 2014",N/A,€3.7M,€30K,€0,303,73,42,60,73,55,349,75,72,60,68,74,400,85,82,83,71,79,344,72,60,80,66,66,325,70,69,75,69,42,66,215,71,72,72,43,8,11,6,6,1979,425,3,3,High,Medium,1,83,55,71,76,70,70
191005,/player/191005/ahmed-elmohamady/170099/,A. Elmohamady,Ahmed Elmohamady,28,Egypt,Hull City,[England] Premier Le,RM,74,78kg / 172lbs,Right,74,RM,0,"Jun 28, 2013",N/A,€2.6M,€30K,€0,350,78,65,70,77,60,363,75,75,71,69,73,363,77,78,72,73,63,375,74,81,83,70,67,323,59,69,69,67,59,72,205,69,69,67,47,14,7,10,7,2026,433,3,3,Medium,Medium,2,78,67,74,73,69,72
203263,/player/203263/harry-maguire/170099/,H. Maguire,Harry Maguire,23,England,Hull City,[England] Premier Le,CB,82,79kg / 174lbs,Right,73,CB,8,"Jul 29, 2014",N/A,€4.3M,€30K,€0,238,41,30,73,67,27,259,60,29,46,65,59,250,43,54,38,56,59,318,54,70,72,88,34,281,75,70,46,50,40,61,222,72,77,73,62,14,16,14,9,1630,352,3,2,High,Medium,1,49,37,55,57,73,81
216267,/player/216267/andrew-robertson/170099/,A. Robertson,Andrew Robertson,22,Scotland,Hull City,[England] Premier Le,LB,82,63kg / 139lbs,Left,74,LB,8,"Jul 29, 2014",N/A,€4.3M,€30K,€0,305,78,60,67,68,32,304,71,70,30,59,74,390,79,85,83,71,72,332,67,55,81,68,61,327,69,70,64,69,55,67,213,71,73,69,50,11,8,7,14,1921,424,2,2,High,High,1,82,60,67,73,71,71
207725,/player/207725/mike-van-der-hoorn/170099/,M. van der Hoorn,Mike van der Hoorn,23,Netherlands,Swansea City,[England] Premier Le,CB,78,81kg / 179lbs,Right,73,CB,4,"Jul 18, 2016",N/A,€3.8M,€40K,€0,241,36,42,80,57,26,225,45,33,31,62,54,245,40,66,37,62,40,331,73,83,59,85,31,251,64,70,40,37,40,59,223,75,78,70,58,7,11,10,15,1574,343,3,2,Medium,Medium,1,54,45,47,48,75,74
200841,/player/200841/carl-jenkinson/170099/,C. Jenkinson,Carl Jenkinson,24,England,Arsenal,[England] Premier Le,RB,76,77kg / 170lbs,Right,72,RB,3,"Jun 8, 2011",N/A,€3.1M,€60K,€0,303,73,41,60,69,60,312,68,60,52,64,68,346,68,78,62,70,68,329,72,64,78,74,41,318,71,69,67,62,49,62,223,74,75,74,65,12,15,11,12,1896,404,2,2,High,High,2,74,50,66,68,72,74
215639,/player/215639/robert-kenedy-nunes-do-nascimento/170099/,Kenedy,Robert Kenedy Nunes do Nascimento,20,Brazil,Chelsea,[England] Premier Le,LM,83,77kg / 170lbs,Left,72,LM,10,"Aug 23, 2015",N/A,€4.6M,€70K,€0,316,63,64,66,68,55,334,78,60,54,65,77,378,86,79,85,66,62,355,75,69,75,70,66,287,34,52,68,66,67,64,135,43,48,44,64,11,15,15,12,1869,404,3,3,Medium,Medium,1,82,67,65,77,49,64
54013,/player/54013/stewart-downing/170099/,S. Downing,Stewart Downing,31,England,Middlesbrough,[England] Premier Le,LM,73,64kg / 141lbs,Left,72,LM,0,"Jul 16, 2015",N/A,€2.4M,€30K,€0,345,75,66,62,72,70,374,74,80,72,73,75,354,70,69,72,70,73,321,73,42,73,61,72,290,36,44,70,72,68,68,103,41,26,36,63,10,12,16,9,1850,382,3,3,Medium,Medium,2,69,69,73,74,39,58
169426,/player/169426/antonio-barragan-fernandez/170099/,Barragán,Antonio Barragán Fernández,29,Spain,Middlesbrough,[England] Premier Le,RB,73,76kg / 168lbs,Right,72,RB,0,"Jul 19, 2016",N/A,€2.1M,€30K,€0,300,70,44,62,65,59,310,62,64,51,62,71,345,72,73,67,67,66,336,61,68,80,74,53,314,77,74,56,52,55,58,224,78,75,71,43,6,8,8,10,1872,402,3,2,High,Medium,1,73,51,62,66,74,76
