sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
177922,/player/177922/kamil-grosicki/170099/,K. Grosicki,Kamil Grosicki,28,Poland,Hull City,[England] Premier Le,RM,77,78kg / 172lbs,Right,77,RM,0,"Jan 31, 2017",N/A,€6.5M,€40K,€0,367,79,75,69,75,69,345,76,64,55,72,78,395,85,90,80,70,70,341,79,62,62,64,74,305,43,48,75,70,69,68,64,15,29,20,66,16,10,14,11,1883,403,3,3,Medium,Medium,2,88,75,73,76,32,59
140415,/player/140415/leon-britton/170099/,L. Britton,Leon Britton,33,England,Swansea City,[England] Premier Le,CM,77,65kg / 143lbs,Right,76,CM,0,"Jan 1, 2011",N/A,€3.1M,€60K,€0,293,65,55,41,85,47,355,76,61,58,79,81,352,52,54,77,78,91,297,51,70,70,58,48,346,77,73,55,82,59,86,214,70,75,69,55,10,16,7,15,1912,395,3,3,Low,Medium,2,53,53,77,78,69,65
186351,/player/186351/leroy-fer/170099/,L. Fer,Leroy Fer,26,Netherlands,Swansea City,[England] Premier Le,CM,78,79kg / 174lbs,Right,76,CM,1,"Jul 5, 2016",N/A,€8M,€70K,€0,364,68,71,80,79,66,322,78,49,44,76,75,347,74,76,73,73,51,418,85,90,92,73,78,370,80,70,75,73,72,72,205,66,70,69,61,9,8,16,14,2087,447,4,3,Medium,Low,2,75,75,72,75,70,80
198198,/player/198198/jordi-amat-maas/170099/,Jordi Amat,Jordi Amat Maas,24,Spain,Swansea City,[England] Premier Le,CB,83,83kg / 183lbs,Right,76,CB,6,"Jul 1, 2013",N/A,€8M,€50K,€0,235,31,34,74,68,28,243,50,40,36,52,65,322,63,72,59,70,58,365,75,78,68,79,65,270,82,71,30,59,28,63,235,78,77,80,46,9,6,16,8,1716,379,3,2,Low,Medium,1,68,48,53,57,76,77
204233,/player/204233/charly-musonda/170099/,C. Musonda,Charly Musonda,19,Belgium,Chelsea,[England] Premier Le,LM,86,66kg / 146lbs,Right,76,LM,10,"Oct 24, 2013",N/A,€7.5M,€60K,€0,301,71,66,39,73,52,349,83,64,52,70,80,423,89,87,92,72,83,283,69,44,62,46,62,240,32,21,66,67,54,42,63,21,20,22,36,6,6,8,9,1695,374,5,5,High,Medium,1,88,65,69,82,23,47
2147,/player/2147/maarten-stekelenburg/170099/,M. Stekelenburg,Maarten Stekelenburg,33,Netherlands,Everton,[England] Premier Le,GK,76,92kg / 203lbs,Right,75,GK,0,"Jul 4, 2016",N/A,€3.8M,€60K,€0,93,18,11,14,39,11,106,12,13,13,37,31,215,35,45,35,73,27,186,13,55,30,77,11,144,41,26,13,41,23,63,47,18,15,14,382,78,73,74,76,1173,423,4,1,Medium,Medium,2,78,73,81,76,41,74
195668,/player/195668/joel-robles-blazquez/170099/,Joel Robles,Joel Robles Blázquez,26,Spain,Everton,[England] Premier Le,GK,80,90kg / 198lbs,Right,75,GK,4,"Jul 9, 2013",N/A,€5.5M,€60K,€0,63,12,11,12,15,13,97,15,11,20,26,25,256,49,52,47,67,41,213,36,64,30,72,11,114,23,22,16,38,15,37,40,15,11,14,380,78,75,75,77,1163,431,2,1,Medium,Medium,1,78,75,75,77,51,75
200765,/player/200765/muhamed-besic/170099/,M. Bešić,Muhamed Bešić,23,Bosnia and Herzegovina,Everton,[England] Premier Le,CB,83,78kg / 172lbs,Right,76,CB,7,"Jul 28, 2014",N/A,€6.5M,€70K,€0,279,45,51,67,75,41,327,71,52,57,69,78,368,68,75,78,72,75,328,55,82,69,74,48,320,84,77,46,65,48,76,232,74,77,81,53,14,7,7,12,1907,411,3,2,Medium,High,1,72,50,64,74,76,75
220295,/player/220295/enner-valencia/170099/,E. Valencia,Enner Valencia,26,Ecuador,Everton,[England] Premier Le,ST,77,74kg / 163lbs,Right,75,ST,1,"Jul 29, 2014","Jun 30, 2017",€6M,€90K,€0,348,70,75,74,68,61,346,75,71,65,63,72,393,86,85,76,72,74,401,84,90,85,68,74,297,50,42,73,62,70,75,119,37,40,42,54,9,12,9,8,1958,414,3,3,High,Medium,2,85,76,66,74,43,70
205566,/player/205566/alberto-moreno-perez/170099/,Alberto Moreno,Alberto Moreno Pérez,23,Spain,Liverpool,[England] Premier Le,LM,79,65kg / 143lbs,Left,76,LM,3,"Aug 16, 2014",N/A,€5.5M,€80K,€0,314,79,65,61,74,35,321,77,59,40,64,81,419,89,89,86,68,87,387,80,85,85,63,74,336,83,68,73,58,54,57,209,62,71,76,54,10,14,10,11,2040,445,3,2,High,Low,1,89,68,68,79,67,74
