sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
183711,/player/183711/jordan-henderson/170099/,J. Henderson,Jordan Henderson,26,England,Liverpool,[England] Premier Le,CDM,84,67kg / 148lbs,Right,81,CDM,2,"Jun 9, 2011",N/A,€20M,€110K,€0,370,81,67,65,85,72,391,74,80,74,83,80,373,76,73,74,79,71,396,75,81,93,76,71,379,80,79,74,82,64,78,229,73,80,76,49,7,13,9,13,2187,460,3,3,High,High,2,74,70,83,76,76,81
190456,/player/190456/nathaniel-clyne/170099/,N. Clyne,Nathaniel Clyne,25,England,Liverpool,[England] Premier Le,RB,85,67kg / 148lbs,Right,81,RB,3,"Jul 1, 2015",N/A,€20.5M,€110K,€0,321,80,54,66,76,45,322,77,64,39,67,75,407,86,86,84,75,76,368,74,67,87,71,69,335,76,77,72,64,46,75,250,81,83,86,56,10,11,15,7,2059,451,2,3,High,Medium,2,86,61,71,77,80,76
203775,/player/203775/loris-karius/170099/,L. Karius,Loris Karius,23,Germany,Liverpool,[England] Premier Le,GK,87,87kg / 192lbs,Right,81,GK,5,"Jul 1, 2016",N/A,€23M,€80K,€0,95,14,18,14,35,14,102,16,12,14,37,23,277,51,50,51,82,43,201,20,74,36,55,16,103,18,13,8,45,19,34,37,13,11,13,399,84,75,79,85,1214,449,3,1,Medium,Medium,2,84,75,76,85,50,79
208722,/player/208722/sadio-mane/170099/,S. Mané,Sadio Mané,24,Senegal,Liverpool,[England] Premier Le,RM,85,75kg / 165lbs,Right,81,RM,3,"Jul 1, 2016",N/A,€26M,€120K,€0,348,72,81,53,76,66,378,85,74,64,72,83,437,94,92,88,78,85,373,77,75,83,72,66,332,71,31,82,77,71,76,106,33,35,38,56,10,10,7,14,2030,438,3,4,High,Medium,3,93,76,74,84,36,75
135507,/player/135507/fernando-luiz-rosa/170099/,Fernandinho,Fernando Luiz Rosa,31,Brazil,Manchester City,[England] Premier Le,CDM,82,67kg / 148lbs,Right,80,CDM,0,"Jul 1, 2013",N/A,€13M,€130K,€0,351,68,70,55,82,76,376,78,70,71,81,76,394,77,77,79,82,79,391,83,72,82,73,81,377,87,86,68,75,61,64,232,73,81,78,48,12,11,13,7,2169,462,4,3,Medium,High,3,77,75,77,78,77,78
174543,/player/174543/claudio-bravo/170099/,C. Bravo,Claudio Bravo,33,Chile,Manchester City,[England] Premier Le,GK,82,80kg / 176lbs,Right,80,GK,0,"Aug 25, 2016",N/A,€14.5M,€110K,€0,86,12,13,18,32,11,144,13,25,60,31,15,317,58,54,64,77,64,238,22,81,44,70,21,172,40,23,15,71,23,60,48,11,18,19,409,81,83,77,81,1414,465,3,1,Medium,Medium,3,81,83,87,81,56,77
222492,/player/222492/leroy-sane/170099/,L. Sané,Leroy Sané,20,Germany,Manchester City,[England] Premier Le,LW,91,76kg / 168lbs,Left,82,LW,9,"Aug 2, 2016",N/A,€31M,€120K,€0,364,75,78,72,75,64,379,87,82,62,64,84,435,92,93,87,79,84,371,78,66,80,70,77,303,58,32,82,68,63,76,93,26,32,35,52,8,12,9,14,1997,433,3,3,High,Medium,2,93,77,72,86,35,70
21146,/player/21146/michael-carrick/170099/,M. Carrick,Michael Carrick,34,England,Manchester United,[England] Premier Le,CM,82,74kg / 163lbs,Right,80,CM,0,"Aug 31, 2006",N/A,€6M,€120K,€0,358,72,59,73,87,67,363,71,68,59,85,80,311,53,52,58,85,63,356,78,72,69,66,71,365,67,83,66,85,64,85,226,75,79,72,60,13,12,15,9,2039,416,3,2,Low,High,3,52,66,81,73,77,67
54050,/player/54050/wayne-rooney/170099/,W. Rooney,Wayne Rooney,30,England,Manchester United,[England] Premier Le,ST,82,83kg / 183lbs,Right,80,ST,0,"Aug 31, 2004",N/A,€18.5M,€130K,€0,399,78,82,75,79,85,405,76,84,81,84,80,377,69,73,76,82,77,414,86,80,82,83,83,377,81,54,82,81,79,88,139,48,54,37,49,10,11,8,7,2160,447,4,3,Medium,Medium,4,71,83,80,78,53,82
167905,/player/167905/antonio-valencia/170099/,A. Valencia,Antonio Valencia,30,Ecuador,Manchester United,[England] Premier Le,RWB,82,78kg / 172lbs,Right,82,RWB,0,"Jun 30, 2009",N/A,€14M,€120K,€0,353,85,58,64,77,69,367,82,69,66,69,81,420,88,86,74,85,87,389,85,68,89,85,62,370,85,81,78,71,55,85,238,79,82,77,51,16,11,7,7,2188,473,1,3,High,Medium,2,87,66,75,81,79,85
