sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
182836,/player/182836/andy-carroll/200061/,A. Carroll,Andy Carroll,30,England,Newcastle United,[England] Premier Le,ST,75,79kg / 174lbs,Left,75,ST,0,"Aug 8, 2019",N/A,€6.5M,€39K,€12.4M,364,60,76,90,64,74,294,67,53,42,57,75,249,43,45,53,74,34,362,82,80,33,91,76,348,88,45,76,66,73,75,123,33,46,44,56,14,14,10,6,1796,370,3,2,Medium,High,2,44,77,61,67,46,75
186395,/player/186395/matt-ritchie/200061/,M. Ritchie,Matt Ritchie,29,Scotland,Newcastle United,[England] Premier Le,CAM,75,76kg / 168lbs,Left,76,CAM,0,"Jul 1, 2016",N/A,€5.5M,€34K,€10.5M,343,81,72,39,76,75,369,77,78,66,72,76,378,75,72,71,77,83,361,76,70,78,60,77,372,80,68,76,76,72,73,204,69,69,66,61,15,8,14,13,2088,434,4,4,High,Medium,1,73,74,76,76,66,69
205670,/player/205670/dwight-gayle/200061/,D. Gayle,Dwight Gayle,28,England,Newcastle United,[England] Premier Le,ST,75,78kg / 172lbs,Right,75,ST,0,"Jul 1, 2016",N/A,€7M,€40K,€13.3M,338,59,78,68,64,69,323,70,54,75,53,71,398,81,79,83,74,81,347,76,73,66,61,71,282,46,35,80,48,73,75,58,20,24,14,49,10,7,8,8,1795,374,4,3,Medium,Medium,1,80,76,58,72,28,60
210972,/player/210972/javier-manquillo-gaitan/200061/,Manquillo,Javier Manquillo Gaitán,25,Spain,Newcastle United,[England] Premier Le,RWB,78,76kg / 168lbs,Right,76,RWB,3,"Jul 21, 2017",N/A,€7.5M,€31K,€14.8M,279,75,32,64,71,37,327,72,72,46,62,75,362,76,76,71,70,69,319,69,67,79,60,44,291,67,73,66,39,46,64,219,70,75,74,60,14,7,12,13,1857,395,3,3,High,Medium,1,76,44,63,73,72,67
212722,/player/212722/deandre-yedlin/200061/,D. Yedlin,DeAndre Yedlin,25,United States,Newcastle United,[England] Premier Le,RWB,78,75kg / 165lbs,Right,76,RWB,3,"Aug 24, 2016",N/A,€7.5M,€31K,€14.8M,302,67,40,65,70,60,298,73,70,28,53,74,420,92,92,85,74,77,345,73,85,78,58,51,315,76,67,66,68,38,72,216,71,74,71,51,7,15,11,11,1947,421,3,3,High,Medium,1,92,51,64,75,71,68
199576,/player/199576/oriol-romeu-vidal/200061/,Oriol Romeu,Oriol Romeu Vidal,27,Spain,Southampton,[England] Premier Le,CB,76,83kg / 183lbs,Right,76,CB,1,"Aug 12, 2015",N/A,€7M,€42K,€13.8M,243,37,25,69,77,35,301,59,49,53,70,70,270,53,34,54,70,59,320,60,65,72,80,43,322,87,77,48,56,54,74,228,76,78,74,63,12,14,11,16,1747,360,3,2,Low,High,2,43,39,61,62,76,79
202282,/player/202282/stuart-armstrong/200061/,S. Armstrong,Stuart Armstrong,27,Scotland,Southampton,[England] Premier Le,RM,75,75kg / 165lbs,Right,75,RM,0,"Jun 26, 2018",N/A,€7M,€46K,€13.3M,350,72,74,66,76,62,372,76,75,74,74,73,363,75,73,77,73,65,379,77,70,84,68,80,348,69,69,72,74,64,70,191,63,66,62,59,14,8,11,13,2062,435,4,3,High,High,1,74,75,74,75,65,72
211381,/player/211381/sofiane-boufal/200061/,S. Boufal,Sofiane Boufal,25,Morocco,Southampton,[England] Premier Le,CAM,76,67kg / 148lbs,Right,76,CAM,1,"Aug 29, 2016",N/A,€8M,€44K,€15.8M,312,69,63,35,75,70,368,86,74,63,62,83,391,79,78,88,62,84,294,71,41,65,52,65,279,47,19,71,73,69,72,88,16,40,32,56,9,16,14,7,1788,380,4,4,Medium,Low,2,78,66,71,84,27,54
237560,/player/237560/moussa-djenepo/200061/,M. Djenepo,Moussa Djenepo,21,Mali,Southampton,[England] Premier Le,CAM,83,65kg / 143lbs,Right,76,CAM,8,"Jul 1, 2019",N/A,€10M,€34K,€21M,320,68,71,57,67,57,343,83,65,59,59,77,416,87,89,88,69,83,357,68,90,71,62,66,284,64,33,73,69,45,68,100,32,37,31,54,12,9,14,10,1874,405,3,3,High,Medium,1,88,68,66,81,36,66
234568,/player/234568/gedson-carvalho-fernandes/200061/,Gedson Fernandes,Gedson Carvalho Fernandes,20,Portugal,Tottenham Hotspur,[England] Premier Le,CAM,84,71kg / 157lbs,Right,76,CAM,9,"Jul 20, 2015","Jun 30, 2021",€10M,€10K,€0,336,71,64,61,76,64,364,76,68,70,73,77,378,79,78,76,75,70,377,80,71,77,73,76,354,78,72,70,73,61,75,218,71,74,73,45,9,15,9,5,2072,443,3,3,High,High,1,78,70,73,76,71,75
235883,/player/235883/ryan-sessegnon/200061/,R. Sessegnon,Ryan Sessegnon,19,England,Tottenham Hotspur,[England] Premier Le,LM,86,71kg / 157lbs,Left,76,LM,11,"Aug 8, 2019",N/A,€11M,€38K,€23.1M,326,72,72,55,72,55,312,72,71,31,62,76,408,85,87,79,73,84,321,67,66,75,56,57,334,60,67,74,72,61,80,193,65,66,62,39,6,11,8,7,1933,422,3,4,High,Medium,1,86,67,68,75,64,62
237221,/player/237221/juan-foyth/200061/,J. Foyth,Juan Foyth,21,Argentina,Tottenham Hotspur,[England] Premier Le,CB,85,69kg / 152lbs,Right,76,CB,10,"Aug 30, 2017",N/A,€10M,€44K,€21M,303,69,43,74,74,43,320,71,61,47,66,75,354,69,71,71,74,69,308,56,72,69,72,39,297,67,74,50,59,47,57,223,73,77,73,53,8,15,14,9,1858,399,3,3,Medium,High,1,70,45,67,72,75,70
169697,/player/169697/darren-randolph/200061/,D. Randolph,Darren Randolph,32,Republic of Ireland,West Ham United,[England] Premier Le,GK,75,78kg / 172lbs,Right,75,GK,0,"Jan 15, 2020",N/A,€4M,€47K,€7.6M,90,11,14,16,33,16,110,14,15,14,34,33,252,41,44,50,74,43,216,50,61,34,57,14,123,29,18,11,35,30,36,43,15,14,14,365,77,72,73,76,1199,408,3,1,Medium,Medium,1,77,72,67,76,43,73
205346,/player/205346/ryan-fredericks/200061/,R. Fredericks,Ryan Fredericks,26,England,West Ham United,[England] Premier Le,RB,76,74kg / 163lbs,Right,75,RB,1,"Jul 1, 2018",N/A,€7M,€58K,€13.8M,298,73,47,56,71,51,310,74,64,42,60,70,410,93,92,77,72,76,308,58,62,77,65,46,328,73,69,65,60,61,63,215,72,71,72,55,16,7,15,9,1924,421,3,3,High,Medium,1,92,51,66,73,70,69
