sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
213956,/player/213956/adama-traore-diarra/200061/,Adama Traoré,Adama Traoré Diarra,23,Spain,Wolverhampton Wanderers,[England] Premier Le,RM,84,72kg / 159lbs,Right,79,RM,6,"Aug 8, 2018",N/A,€14M,€72K,€29.4M,302,76,66,40,68,52,337,92,67,42,54,82,430,97,96,85,64,88,383,78,78,77,85,65,288,70,41,62,68,47,73,110,37,38,35,52,13,9,12,7,1902,433,2,4,High,Low,1,96,66,66,87,38,80
226766,/player/226766/daniel-castelo-podence/200061/,Daniel Podence,Daniel Castelo Podence,23,Portugal,Wolverhampton Wanderers,[England] Premier Le,RM,82,58kg / 128lbs,Right,80,RM,4,"Jan 30, 2020",N/A,€13.5M,€72K,€26.7M,298,66,59,42,74,57,353,86,75,42,68,82,447,94,90,92,77,94,292,65,66,76,30,55,304,67,21,76,77,63,78,101,42,30,29,58,14,14,7,15,1853,392,4,4,High,Medium,1,92,60,71,85,33,51
190324,/player/190324/christian-kabasele/200061/,C. Kabasele,Christian Kabasele,28,Belgium,Watford,[England] Premier Le,CB,79,84kg / 185lbs,Right,78,CB,1,"Jul 1, 2016",N/A,€10M,€61K,€19.8M,292,47,49,78,66,52,243,59,34,27,57,66,325,64,74,57,73,57,332,57,83,68,80,44,293,78,76,50,36,53,64,235,78,77,80,61,14,11,14,16,1781,388,3,2,Medium,High,1,70,50,51,62,78,77
206516,/player/206516/will-hughes/200061/,W. Hughes,Will Hughes,24,England,Watford,[England] Premier Le,CM,83,73kg / 161lbs,Left,79,CM,5,"Jun 24, 2017",N/A,€13.5M,€56K,€26.7M,333,76,68,58,81,50,356,78,62,60,76,80,350,68,60,71,78,73,305,60,49,76,58,62,357,70,65,73,83,66,79,210,69,72,69,55,7,15,9,12,1966,416,3,4,Medium,Medium,1,64,64,78,78,68,64
235353,/player/235353/ismaila-sarr/200061/,I. Sarr,Ismaïla Sarr,21,Senegal,Watford,[England] Premier Le,RM,88,76kg / 168lbs,Right,79,RM,10,"Aug 8, 2019",N/A,€16.5M,€47K,€35.7M,332,68,75,44,69,76,354,83,78,55,59,79,419,95,94,79,76,75,355,84,48,73,70,80,275,53,17,75,72,58,78,62,25,16,21,49,14,13,6,9,1846,408,2,4,High,Medium,1,94,77,68,81,22,66
186905,/player/186905/ashley-barnes/200061/,A. Barnes,Ashley Barnes,29,England,Burnley,[England] Premier Le,ST,78,84kg / 185lbs,Right,78,ST,0,"Jan 10, 2014",N/A,€10.5M,€44K,€20M,372,66,80,79,72,75,334,72,62,56,65,79,338,64,60,66,77,71,386,84,83,74,80,65,360,90,41,79,70,80,78,128,43,46,39,47,6,10,10,10,1965,410,4,3,High,High,1,62,78,68,74,47,81
189682,/player/189682/ben-mee/200061/,B. Mee,Ben Mee,29,England,Burnley,[England] Premier Le,CB,78,82kg / 181lbs,Left,78,CB,0,"Jan 17, 2012",N/A,€8.5M,€37K,€16.2M,257,57,36,78,57,29,260,59,45,31,63,62,326,60,61,63,75,67,337,60,89,67,82,39,304,83,79,40,60,42,74,233,78,78,77,58,15,7,10,14,1775,379,3,2,Medium,High,1,61,42,57,62,78,79
192123,/player/192123/chris-wood/200061/,C. Wood,Chris Wood,27,New Zealand,Burnley,[England] Premier Le,ST,78,92kg / 203lbs,Right,78,ST,0,"Aug 21, 2017",N/A,€11M,€42K,€20.9M,345,46,79,86,65,69,321,66,69,64,48,74,338,67,75,60,75,61,389,80,77,76,85,71,338,74,40,79,64,81,77,98,39,30,29,69,14,16,7,16,1898,395,3,2,High,Medium,1,71,77,59,68,40,80
164468,/player/164468/gary-cahill/200061/,G. Cahill,Gary Cahill,33,England,Crystal Palace,[England] Premier Le,CB,78,88kg / 194lbs,Right,78,CB,0,"Aug 5, 2019",N/A,€4.9M,€51K,€9.3M,273,28,56,82,60,47,250,56,48,27,60,59,242,34,40,49,75,44,341,63,76,55,83,64,314,84,76,45,56,53,75,236,77,82,77,43,5,12,5,12,1699,358,3,2,Medium,Medium,3,37,58,51,57,79,76
190765,/player/190765/pascal-gross/200061/,P. Groß,Pascal Groß,28,Germany,Brighton & Hove Albion,[England] Premier Le,CM,78,78kg / 172lbs,Right,78,CM,0,"Jul 1, 2017",N/A,€10.5M,€53K,€20M,357,85,72,53,82,65,393,76,83,77,80,77,318,54,50,66,75,73,371,74,71,84,68,74,348,64,62,75,82,65,79,178,57,61,60,65,8,15,16,11,2030,411,4,4,High,High,2,52,72,82,75,59,71
192622,/player/192622/shane-duffy/200061/,S. Duffy,Shane Duffy,27,Republic of Ireland,Brighton & Hove Albion,[England] Premier Le,CB,79,76kg / 168lbs,Right,78,CB,1,"Aug 26, 2016",N/A,€10.5M,€46K,€20.7M,254,38,40,84,62,30,232,45,37,33,62,55,233,45,44,32,77,35,342,55,89,63,86,49,302,86,78,49,44,45,65,230,77,78,75,56,9,11,8,12,1649,346,3,2,Medium,High,1,44,45,51,48,78,80
207421,/player/207421/leandro-trossard/200061/,L. Trossard,Leandro Trossard,24,Belgium,Brighton & Hove Albion,[England] Premier Le,CAM,81,67kg / 148lbs,Right,80,CAM,3,"Jul 1, 2019",N/A,€13M,€44K,€25.7M,368,75,77,64,76,76,387,81,81,69,77,79,414,90,76,92,70,86,381,77,87,73,60,84,291,47,18,75,76,75,80,79,30,31,18,47,14,8,7,7,1967,409,4,4,High,Medium,1,82,78,76,81,30,62
185422,/player/185422/joshua-king/200061/,J. King,Joshua King,27,Norway,AFC Bournemouth,[England] Premier Le,CF,78,82kg / 181lbs,Right,78,CF,0,"Jul 1, 2015",N/A,€11M,€70K,€20.9M,357,65,78,68,73,73,344,80,70,53,62,79,400,85,90,74,77,74,380,79,72,76,77,76,340,73,34,80,72,81,77,99,33,39,27,51,12,9,12,7,1971,427,3,4,Medium,Medium,1,88,78,68,79,38,76
207993,/player/207993/sead-kolasinac/200061/,S. Kolašinac,Sead Kolašinac,26,Bosnia and Herzegovina,Arsenal,[England] Premier Le,CB,80,86kg / 190lbs,Left,80,CB,3,"Jul 1, 2017",N/A,€9.5M,€65K,€18.8M,338,74,57,74,78,55,316,75,61,42,62,76,343,71,79,64,74,55,385,82,76,79,90,58,364,93,70,73,74,54,72,227,71,79,77,56,15,9,7,9,2029,443,2,3,High,Medium,2,75,63,71,73,74,87
226491,/player/226491/kieran-tierney/200061/,K. Tierney,Kieran Tierney,22,Scotland,Arsenal,[England] Premier Le,LB,86,76kg / 168lbs,Left,78,LB,9,"Aug 8, 2019",N/A,€12.5M,€56K,€26.3M,288,77,52,59,73,27,345,75,72,56,68,74,402,86,89,76,74,77,386,79,80,85,76,66,328,82,71,67,72,36,74,221,73,74,74,62,13,16,12,13,2032,446,3,3,High,High,1,88,59,72,75,72,80
