sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
222634,/player/222634/isaac-success/200061/,I. Success,Isaac Success,23,Nigeria,Watford,[England] Premier Le,ST,78,90kg / 198lbs,Right,73,ST,6,"Jul 1, 2016",N/A,€4.3M,€38K,€9M,329,73,67,64,68,57,318,77,56,54,55,76,345,69,77,67,68,64,354,80,78,63,75,58,267,45,22,70,62,68,63,98,41,33,24,55,8,15,8,10,1766,382,3,3,Medium,Medium,1,73,68,65,75,35,66
163261,/player/163261/phil-bardsley/200061/,P. Bardsley,Phil Bardsley,34,Scotland,Burnley,[England] Premier Le,CB,72,79kg / 174lbs,Right,74,CB,0,"Jul 25, 2017",N/A,€1.1M,€22K,€2.1M,302,71,47,70,71,43,304,67,66,33,67,71,293,53,49,55,75,61,351,80,72,66,67,66,330,82,75,58,59,56,69,229,76,76,77,45,11,8,9,8,1854,387,3,3,Medium,Medium,1,51,58,66,67,75,70
221269,/player/221269/jairo-riedewald/200061/,J. Riedewald,Jaïro Riedewald,22,Netherlands,Crystal Palace,[England] Premier Le,CB,75,79kg / 174lbs,Left,73,CB,3,"Jul 24, 2017",N/A,€3.5M,€27K,€6.9M,302,65,46,69,77,45,282,66,35,35,75,71,323,65,63,66,66,63,314,69,67,61,68,49,301,69,73,53,64,42,62,215,72,72,71,61,15,7,9,15,1798,388,2,3,Medium,Medium,1,64,51,68,67,72,66
192838,/player/192838/ezequiel-schelotto/200061/,E. Schelotto,Ezequiel Schelotto,30,Italy,Brighton & Hove Albion,[England] Premier Le,RB,72,77kg / 170lbs,Right,72,RB,0,"Aug 31, 2017",N/A,€2.5M,€29K,€4.8M,317,73,52,64,69,59,336,73,67,57,65,74,338,64,69,66,74,65,344,75,68,68,68,65,342,85,71,70,62,54,66,215,72,72,71,42,11,11,5,9,1934,409,3,3,High,Medium,1,67,61,67,72,71,71
105846,/player/105846/artur-boruc/200061/,A. Boruc,Artur Boruc,39,Poland,AFC Bournemouth,[England] Premier Le,GK,72,87kg / 192lbs,Right,72,GK,0,"Jul 1, 2015",N/A,€325K,€18K,€618K,72,12,11,11,25,13,98,14,13,19,34,18,205,29,34,40,64,38,228,49,70,26,68,15,141,38,25,17,40,21,63,55,15,20,20,356,73,72,75,71,1155,388,3,1,Medium,Medium,2,73,72,65,71,32,75
169638,/player/169638/charlie-daniels/200061/,C. Daniels,Charlie Daniels,32,England,AFC Bournemouth,[England] Premier Le,LB,72,75kg / 165lbs,Left,72,LB,0,"Jan 1, 2012",N/A,€1.9M,€37K,€3.6M,324,77,52,64,74,57,353,73,69,68,69,74,325,63,60,61,72,69,329,74,75,54,63,63,347,64,74,66,71,72,70,224,73,76,75,56,14,16,6,7,1958,402,3,3,High,Medium,1,61,61,73,72,73,62
205540,/player/205540/jordon-ibe/200061/,J. Ibe,Jordon Ibe,23,England,AFC Bournemouth,[England] Premier Le,CAM,77,81kg / 179lbs,Right,73,CAM,5,"Jul 14, 2016",N/A,€4.2M,€35K,€8.3M,284,66,61,35,72,50,335,79,65,53,63,75,379,79,77,79,65,79,332,77,60,61,62,72,302,55,48,69,67,63,66,120,35,45,40,61,13,15,13,13,1813,389,4,3,Medium,Medium,1,78,66,67,77,41,60
221282,/player/221282/jack-stacey/200061/,J. Stacey,Jack Stacey,23,England,AFC Bournemouth,[England] Premier Le,RB,77,62kg / 137lbs,Right,73,RB,5,"Jul 8, 2019",N/A,€3.7M,€31K,€7.3M,301,72,51,64,69,45,301,71,59,40,61,70,360,75,74,75,66,70,328,58,67,81,66,56,312,66,67,67,65,47,65,209,68,71,70,54,6,11,13,13,1865,404,3,2,High,Medium,1,74,54,66,71,69,70
237329,/player/237329/joseph-willock/200061/,J. Willock,Joseph Willock,19,England,Arsenal,[England] Premier Le,CAM,85,76kg / 168lbs,Right,72,CAM,14,"Jul 1, 2016",N/A,€5M,€24K,€12.6M,281,54,60,41,74,52,315,74,54,46,69,72,363,77,76,73,65,72,335,72,60,73,66,64,324,66,62,70,69,57,62,171,56,62,53,46,11,6,8,9,1835,402,3,3,High,High,1,76,63,66,73,57,67
227678,/player/227678/ezri-konsa/200061/,E. Konsa,Ezri Konsa,21,England,Aston Villa,[England] Premier Le,CB,83,77kg / 170lbs,Right,72,CB,12,"Jul 11, 2019",N/A,€3.9M,€21K,€8.2M,245,38,34,66,72,35,275,69,37,38,64,67,364,74,77,70,70,73,297,51,70,72,72,32,287,70,71,50,58,38,70,210,67,72,71,55,14,8,13,9,1733,383,3,2,Medium,High,1,76,38,58,69,70,72
