sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
243844,/player/243844/tariq-hinds/200061/,T. Hinds,Tariq Hinds,19,England,Tottenham Hotspur,[England] Premier Le,RB,79,79kg / 174lbs,Right,62,RB,18,"Jul 1, 2018",N/A,€500K,€6K,€1.3M,226,58,37,54,49,28,232,59,49,37,33,54,290,70,67,55,54,44,244,34,59,68,54,29,262,63,59,46,44,50,47,183,59,61,63,46,11,9,6,9,1483,326,4,2,Medium,Medium,1,68,35,47,56,60,60
231046,/player/231046/jake-eastwood/200061/,J. Eastwood,Jake Eastwood,22,England,Sheffield United,[England] Premier Le,GK,69,81kg / 179lbs,Right,61,GK,8,"Aug 1, 2015",N/A,€275K,€4K,€578K,80,17,11,16,24,12,85,14,19,10,18,24,224,39,35,52,54,44,199,46,50,33,53,17,106,38,11,4,30,23,37,43,9,21,13,302,63,60,59,59,1039,339,2,1,Medium,Medium,1,63,60,61,59,37,59
254857,/player/254857/bayli-spencer-adams/200061/,B. Spencer-Adams,Bayli Spencer-Adams,18,England,Watford,[England] Premier Le,CB,76,80kg / 176lbs,Right,62,CB,15,"Jul 1, 2019",N/A,€475K,€2K,€1.2M,207,34,29,63,49,32,182,37,31,30,41,43,258,53,55,43,52,55,263,43,68,62,69,21,223,54,59,26,34,50,45,184,52,67,65,51,6,11,12,13,1368,290,2,2,Medium,Medium,1,54,31,40,41,60,64
240786,/player/240786/ali-koiki/200061/,A. Koiki,Ali Koiki,19,England,Burnley,[England] Premier Le,LB,73,81kg / 179lbs,Left,62,LB,12,"Jul 1, 2017",N/A,€400K,€3K,€840K,270,58,54,53,56,49,254,61,48,34,49,62,344,79,78,70,53,64,300,59,54,67,69,51,268,57,56,51,45,59,44,164,51,57,56,47,14,11,9,7,1647,366,2,3,High,Medium,1,78,54,52,62,55,65
239676,/player/239676/kyle-taylor/200061/,K. Taylor,Kyle Taylor,19,England,AFC Bournemouth,[England] Premier Le,CAM,74,70kg / 154lbs,Right,63,CAM,13,"Jul 4, 2017",N/A,€475K,€6K,€1.2M,271,56,52,49,62,52,294,62,58,53,60,61,338,69,67,73,58,71,303,59,66,68,56,54,267,48,48,59,61,51,62,152,49,53,50,42,8,12,6,9,1667,353,3,3,High,Medium,1,68,54,60,63,50,58
247463,/player/247463/folarin-balogun/200061/,F. Balogun,Folarin Balogun,17,England,Arsenal,[England] Premier Le,ST,81,70kg / 154lbs,Right,61,ST,21,"Feb 13, 2019",N/A,€450K,€2K,€1.3M,231,37,62,45,44,43,227,57,43,37,33,57,347,77,74,72,60,64,298,60,54,68,64,52,227,49,18,63,45,52,60,49,18,15,16,57,10,12,13,10,1436,315,3,3,High,Medium,1,75,58,41,59,20,62
254905,/player/254905/indiana-vassilev/200061/,I. Vassilev,Indiana Vassilev,18,United States,Aston Villa,[England] Premier Le,ST,77,65kg / 143lbs,Left,62,ST,17,"Jul 1, 2019",N/A,€425K,€4K,€1.1M,280,60,69,45,52,54,282,69,56,50,41,66,313,64,62,63,46,78,274,76,40,54,55,49,228,39,20,52,53,64,56,98,30,36,32,56,11,8,14,14,1531,330,3,2,High,Low,1,63,65,52,67,32,51
247342,/player/247342/con-ouzounidis/200061/,C. Ouzounidis,Con Ouzounidis,19,Australia,Everton,[England] Premier Le,CB,73,72kg / 159lbs,Right,61,CB,13,"Jul 11, 2018",N/A,€350K,€5K,€884K,210,50,24,61,55,20,210,44,35,34,55,42,306,62,64,60,52,68,249,44,72,50,59,24,227,59,62,28,48,30,52,177,59,60,58,49,11,9,6,14,1428,306,2,2,Medium,Medium,1,63,28,51,47,60,57
243056,/player/243056/adam-lewis/200061/,A. Lewis,Adam Lewis,19,England,Liverpool,[England] Premier Le,LB,77,63kg / 139lbs,Left,61,LB,17,"Dec 22, 2017",N/A,€400K,€5K,€990K,237,62,38,49,56,32,293,59,62,63,52,57,329,70,65,68,57,69,243,30,71,59,52,31,280,69,58,45,53,55,45,173,56,60,57,48,12,7,12,11,1603,335,2,2,Medium,Medium,1,67,36,57,60,57,58
247507,/player/247507/paul-glatzel/200061/,P. Glatzel,Paul Glatzel,18,Germany,Liverpool,[England] Premier Le,ST,80,67kg / 148lbs,Left,61,ST,20,"Feb 20, 2019",N/A,€425K,€5K,€1.2M,274,48,60,55,55,56,252,56,54,40,45,57,340,68,68,73,60,71,282,62,60,51,49,60,231,45,20,58,53,55,55,83,26,33,24,50,12,8,6,12,1512,317,3,3,Medium,Medium,1,68,60,51,59,30,49
252302,/player/252302/yasser-larouci/200061/,Y. Larouci,Yasser Larouci,18,Algeria,Liverpool,[England] Premier Le,LWB,79,69kg / 152lbs,Left,62,LWB,19,"Aug 7, 2019",N/A,€400K,€3K,€990K,246,57,45,48,54,42,261,63,50,38,49,61,345,77,78,65,56,69,286,52,70,60,56,48,258,53,57,52,52,44,59,171,55,60,56,42,11,10,6,7,1609,353,2,2,High,Medium,1,78,47,52,63,56,57
252793,/player/252793/taylor-harwood-bellis/200061/,T. Harwood-Bellis,Taylor Harwood-Bellis,17,England,Manchester City,[England] Premier Le,CB,83,72kg / 159lbs,Right,61,CB,23,"Sep 13, 2019",N/A,€425K,€600,€1.2M,208,36,25,63,51,33,227,49,44,34,48,52,292,62,64,51,53,62,274,54,68,65,59,28,245,58,59,36,49,43,51,181,59,62,60,51,9,5,13,14,1478,314,3,2,High,Medium,1,63,33,46,51,60,61
