sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
198032,/player/198032/dan-burn/230028/,D. Burn,Dan Burn,30,England,Newcastle United,[England] Premier Le,CB,78,87kg / 192lbs,Left,78,CB,0,"Jan 31, 2022",N/A,€11.5M,€74K,€21.9M,267,67,25,78,75,22,297,69,48,46,67,67,239,40,58,34,77,30,299,53,50,78,89,29,322,85,77,54,58,48,75,239,82,80,77,53,15,13,8,10,1716,378,3,2,Medium,High,1,50,34,66,64,80,84
197853,/player/197853/serge-aurier/230028/,S. Aurier,Serge Aurier,29,Côte d'Ivoire,Nottingham Forest,[England] Premier Le,RB,78,74kg / 163lbs,Right,78,RB,0,"Sep 7, 2022",N/A,€12.5M,€59K,€23.8M,359,80,58,79,81,61,327,73,69,36,71,78,364,74,70,68,76,76,357,76,88,66,72,55,364,86,75,68,71,64,73,229,75,76,78,57,7,10,16,9,2057,432,3,3,High,Medium,2,72,62,74,74,76,74
225859,/player/225859/moussa-niakhate/230028/,M. Niakhaté,Moussa Niakhaté,26,Senegal,Nottingham Forest,[England] Premier Le,CB,80,85kg / 187lbs,Left,80,CB,2,"Jul 6, 2022",N/A,€15.5M,€57K,€30.6M,296,66,37,81,73,39,281,69,41,36,70,65,351,69,87,66,77,52,310,49,77,63,83,38,339,79,79,49,58,74,73,233,77,81,75,44,9,14,8,7,1854,409,3,2,Medium,High,2,79,42,65,67,79,77
212382,/player/212382/paul-ebere-onuachu/230028/,P. Onuachu,Paul Ebere Onuachu,28,Nigeria,Southampton,[England] Premier Le,ST,78,98kg / 216lbs,Right,78,ST,0,"Jan 31, 2023",N/A,€14.5M,€63K,€27.6M,353,41,81,85,73,73,307,73,58,30,68,78,287,63,75,42,75,32,361,78,54,73,93,63,350,74,41,81,68,86,74,117,33,48,36,52,9,12,9,8,1827,406,3,3,High,Medium,1,70,77,62,70,45,82
221174,/player/221174/mislav-orsic/230028/,M. Oršić,Mislav Oršić,29,Croatia,Southampton,[England] Premier Le,LW,78,69kg / 152lbs,Right,78,LW,0,"Jan 6, 2023",N/A,€14M,€63K,€26.6M,365,78,82,57,70,78,376,72,85,80,63,76,427,85,89,89,79,85,375,82,66,80,60,87,335,47,59,79,69,81,74,174,59,59,56,56,8,13,15,14,2108,440,4,3,High,High,2,87,83,72,76,59,63
227927,/player/227927/kyle-walker-peters/230028/,K. Walker-Peters,Kyle Walker-Peters,25,England,Southampton,[England] Premier Le,RB,80,62kg / 137lbs,Right,78,RB,2,"Aug 11, 2020",N/A,€16M,€48K,€31.6M,287,78,41,65,73,30,305,77,56,31,62,79,380,77,76,74,75,78,312,45,75,83,64,45,301,70,73,65,61,32,70,227,73,79,75,47,9,8,11,12,1859,408,4,3,High,Medium,1,76,43,67,77,74,71
200949,/player/200949/lucas-rodrigues-m-silva/230028/,Lucas Moura,Lucas Rodrigues M. Silva,29,Brazil,Tottenham Hotspur,[England] Premier Le,RW,78,72kg / 159lbs,Right,78,RW,0,"Jan 31, 2018",N/A,€14M,€90K,€26.6M,357,70,74,72,71,70,364,84,71,68,64,77,427,87,86,90,78,86,367,80,91,64,59,73,346,76,54,75,69,72,74,121,36,42,43,54,9,10,7,14,2036,423,4,4,Medium,Medium,3,86,75,69,82,46,65
205923,/player/205923/ben-davies/230028/,B. Davies,Ben Davies,29,Wales,Tottenham Hotspur,[England] Premier Le,CB,78,76kg / 168lbs,Left,78,CB,0,"Jul 23, 2014",N/A,€12M,€77K,€22.8M,328,71,58,73,78,48,342,70,72,48,75,77,351,68,67,64,83,69,338,65,78,73,70,52,339,81,80,60,64,54,76,243,82,81,80,45,11,7,7,14,1986,422,3,3,Medium,Medium,2,67,58,72,72,80,73
220440,/player/220440/clement-lenglet/230028/,C. Lenglet,Clément Lenglet,27,France,Tottenham Hotspur,[England] Premier Le,CB,80,81kg / 179lbs,Left,79,CB,2,"Jul 12, 2018","Jun 30, 2023",€15M,€105K,€0,291,55,39,77,83,37,294,57,59,31,75,72,332,68,68,61,77,58,337,58,83,71,79,46,322,75,78,54,66,49,79,227,80,75,72,48,10,10,12,7,1851,399,4,2,Medium,Medium,2,68,45,69,64,77,76
220793,/player/220793/davinson-sanchez/230028/,D. Sánchez,Davinson Sánchez,26,Colombia,Tottenham Hotspur,[England] Premier Le,CB,79,81kg / 179lbs,Right,79,CB,1,"Aug 26, 2017",N/A,€14.5M,€74K,€28.6M,260,36,44,77,71,32,257,62,31,27,67,70,343,68,80,61,76,58,333,66,75,68,80,44,290,85,79,34,48,44,70,238,77,78,83,47,9,7,6,15,1768,398,2,2,Medium,High,2,75,47,55,65,78,78
