sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
156650,/player/156650/yoan-gouffran/150059/,Y. Gouffran,Yoan Gouffran,28,France,Newcastle United,[England] Premier Le,ST,74,76kg / 168lbs,Right,76,ST,0,"Jan 23, 2013",N/A,€3.4M,€45K,€0,371,67,75,79,76,74,337,76,66,48,71,76,385,78,77,79,75,76,361,76,74,71,75,65,319,55,40,78,70,76,,138,47,50,41,51,15,7,8,9,1962,415,3,3,Medium,Medium,2,77,73,70,76,49,70
183940,/player/183940/vurnon-anita/150059/,V. Anita,Vurnon Anita,25,Netherlands,Newcastle United,[England] Premier Le,CDM,76,65kg / 143lbs,Right,74,CDM,2,"Aug 16, 2012",N/A,€3.2M,€35K,€0,276,54,52,50,78,42,331,76,52,59,70,74,401,79,76,82,75,89,329,60,70,84,63,52,341,80,76,69,72,44,,212,65,75,72,58,11,11,13,14,1948,418,3,3,Medium,High,2,77,54,69,77,69,72
138193,/player/138193/joey-barton/150059/,J. Barton,Joey Barton,31,England,Queens Park Rangers,[England] Premier Le,CM,74,70kg / 154lbs,Right,74,CM,0,"Aug 1, 2011",N/A,€2.7M,€35K,€0,346,78,68,64,75,61,365,72,70,75,75,73,336,59,58,70,77,72,377,72,71,87,74,73,383,91,66,72,74,80,,210,62,74,74,45,11,9,8,7,2062,424,3,3,Medium,High,2,58,70,75,72,68,81
153164,/player/153164/alejandro-faurlin/150059/,A. Faurlín,Alejandro Faurlín,27,Argentina,Queens Park Rangers,[England] Premier Le,CM,74,79kg / 174lbs,Left,74,CM,0,"Jul 1, 2009",N/A,€3.7M,€40K,€0,333,67,53,71,79,63,357,71,63,69,80,74,344,64,62,72,81,65,348,65,72,70,75,66,348,77,65,64,76,66,,216,70,72,74,49,5,11,10,14,1995,414,2,3,Medium,Medium,1,63,60,75,72,70,74
164462,/player/164462/nedum-onuoha/150059/,N. Onuoha,Nedum Onuoha,27,England,Queens Park Rangers,[England] Premier Le,CB,74,78kg / 172lbs,Right,74,CB,0,"Jan 1, 2012",N/A,€3.2M,€45K,€0,277,56,31,73,65,52,272,57,45,50,56,64,328,75,80,53,69,51,286,39,70,64,84,29,297,77,73,39,56,52,,222,74,73,75,53,12,13,10,12,1735,381,2,2,Medium,Medium,2,78,35,58,59,74,77
193881,/player/193881/filip-duricic/150059/,F. Đuričić,Filip Đuričić,22,Serbia,Southampton,[England] Premier Le,CAM,80,73kg / 161lbs,Right,74,CAM,6,"Jul 1, 2013",N/A,€3.3M,€30K,€0,326,65,69,49,75,68,377,82,77,68,67,83,386,78,78,79,73,78,326,66,73,64,61,62,290,44,37,66,75,68,,99,23,34,42,43,7,7,14,7,1847,391,4,4,Medium,Low,1,78,67,72,81,34,59
204210,/player/204210/florin-gardos/150059/,F. Gardoş,Florin Gardoş,25,Romania,Southampton,[England] Premier Le,CB,77,88kg / 194lbs,Right,74,CB,3,"Aug 14, 2014",N/A,€3.4M,€35K,€0,298,57,53,73,63,52,263,59,34,45,63,62,288,55,60,51,69,53,307,36,64,75,84,48,274,75,75,36,39,49,,224,76,75,73,56,9,8,14,10,1710,374,3,2,Medium,High,1,58,48,55,59,75,79
205569,/player/205569/james-ward-prowse/150059/,J. Ward-Prowse,James Ward-Prowse,19,England,Southampton,[England] Premier Le,RM,85,66kg / 146lbs,Right,77,RM,11,"Jun 1, 2011",N/A,€3.1M,€30K,€0,321,84,51,56,80,50,391,73,85,77,78,78,369,73,71,74,72,79,344,70,68,74,64,68,343,66,66,67,81,63,,180,54,65,61,59,11,11,14,14,2007,416,3,3,High,Medium,1,72,60,81,75,61,67
208722,/player/208722/sadio-mane/150059/,S. Mané,Sadio Mané,22,Senegal,Southampton,[England] Premier Le,RW,80,75kg / 165lbs,Right,76,RW,6,"Sep 1, 2014",N/A,€2.9M,€30K,€0,331,67,75,52,72,65,359,81,73,63,66,76,424,90,91,88,70,85,323,71,58,65,64,65,294,60,28,76,68,62,,101,32,32,37,51,9,9,6,13,1883,408,3,4,Medium,Low,1,91,71,69,80,34,63
169595,/player/169595/danny-rose/150059/,D. Rose,Danny Rose,23,England,Tottenham Hotspur,[England] Premier Le,LWB,78,72kg / 159lbs,Left,75,LWB,4,"Jul 1, 2007",N/A,€2.9M,€50K,€0,321,77,51,59,71,63,319,75,58,48,64,74,386,82,84,67,71,82,350,67,70,80,71,62,332,75,74,59,68,56,,227,73,76,78,50,9,10,12,12,1985,431,3,3,High,Medium,2,83,58,69,74,73,74
