sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
223986,/player/223986/johan-ter-horst/150059/,J. Ter Horst,Johan Ter Horst,19,England,Hull City,[England] Premier Le,ST,70,72kg / 159lbs,Right,57,ST,13,"Mar 17, 2014",N/A,€120K,€2K,€0,247,37,63,51,46,50,233,50,47,38,40,58,340,65,65,74,61,75,270,54,62,66,38,50,228,35,27,58,45,63,,71,22,24,25,49,6,7,12,11,1438,296,3,2,Medium,Medium,1,65,58,43,57,27,46
209258,/player/209258/raheem-hanley/150059/,R. Hanley,Raheem Hanley,20,England,Swansea City,[England] Premier Le,CB,65,78kg / 172lbs,Left,58,CB,8,"Jan 30, 2014",N/A,€100K,€2K,€0,215,55,36,54,38,32,210,56,35,43,35,41,309,69,63,58,61,58,243,30,58,63,63,29,253,60,56,54,41,42,,182,55,64,63,54,13,11,11,9,1466,315,3,2,High,Medium,1,66,34,42,52,59,62
222255,/player/222255/ryan-huddart/150059/,R. Huddart,Ryan Huddart,17,England,Arsenal,[England] Premier Le,GK,65,75kg / 165lbs,Right,56,GK,9,"Mar 7, 2014",N/A,€60K,€2K,€0,122,25,25,25,22,25,121,25,20,25,25,26,214,39,40,32,57,46,188,20,52,32,59,25,129,25,23,25,25,31,,70,20,25,25,277,62,54,48,59,1121,317,3,1,Medium,Medium,1,62,54,54,59,40,48
222576,/player/222576/julio-jose-pleguezuelo-selva/150059/,Julio Pleguezuelo,Julio José Pleguezuelo Selva,17,Spain,Arsenal,[England] Premier Le,RB,69,70kg / 154lbs,Right,56,RB,13,"Apr 11, 2014",N/A,€60K,€2K,€0,216,52,31,51,46,36,224,58,39,43,30,54,315,68,70,58,61,58,249,37,62,62,54,34,232,58,55,40,37,42,,166,53,57,56,52,13,14,10,8,1454,315,2,2,High,Medium,1,69,34,43,57,55,57
224129,/player/224129/tafari-moore/150059/,T. Moore,Tafari Moore,16,England,Arsenal,[England] Premier Le,RB,64,66kg / 146lbs,Right,56,RB,8,"Jul 7, 2014",N/A,€60K,€2K,€0,205,53,29,55,42,26,220,61,38,36,33,52,341,73,70,61,55,82,224,29,64,56,43,32,232,50,57,42,35,48,,175,51,61,63,51,15,13,6,9,1448,308,2,2,Medium,Medium,1,71,31,41,59,57,49
224017,/player/224017/jordan-williams/150059/,J. Williams,Jordan Williams,18,Wales,Liverpool,[England] Premier Le,CB,68,68kg / 150lbs,Right,57,CB,12,"Jul 7, 2014",N/A,€60K,€2K,€0,245,48,41,56,63,37,259,52,43,50,60,54,287,60,55,56,51,65,253,42,60,43,70,38,253,57,48,36,60,52,,169,53,59,57,41,7,5,15,6,1507,324,3,2,Medium,Medium,1,57,41,57,54,55,60
208594,/player/208594/mathias-bossaerts/150059/,M. Bossaerts,Mathias Bossaerts,17,Belgium,Manchester City,[England] Premier Le,CB,69,76kg / 168lbs,Right,56,CB,13,"Jul 10, 2012",N/A,€60K,€2K,€0,201,38,21,60,52,30,205,46,24,29,48,58,273,58,65,57,51,42,262,55,60,59,65,23,212,63,47,23,37,42,,164,54,57,53,50,10,14,6,10,1367,303,3,2,Medium,Medium,1,62,30,43,51,54,63
220175,/player/220175/olivier-kemen/150059/,O. Kemen,Olivier Kemen,17,France,Newcastle United,[England] Premier Le,RM,75,78kg / 172lbs,Right,58,RM,19,"Jul 4, 2013",N/A,€70K,€2K,€0,249,50,43,48,59,49,277,58,51,52,55,61,334,68,64,71,57,74,312,57,70,75,69,41,276,64,55,48,53,56,,148,45,51,52,46,15,8,10,8,1642,349,3,2,Medium,Medium,1,66,47,55,61,50,70
222400,/player/222400/harry-winks/150059/,H. Winks,Harry Winks,18,England,Tottenham Hotspur,[England] Premier Le,RM,71,65kg / 143lbs,Right,62,RM,15,"Jan 1, 2014",N/A,€70K,€2K,€0,259,58,49,42,63,47,297,64,60,56,57,60,362,78,76,76,62,70,258,52,55,53,49,49,242,47,32,52,61,50,,136,46,47,43,51,7,10,12,9,1605,344,3,2,Medium,Low,1,77,50,60,64,43,50
225366,/player/225366/daniel-akindayini/150059/,D. Akindayini,Daniel Akindayini,18,England,Tottenham Hotspur,[England] Premier Le,ST,66,72kg / 159lbs,Right,56,ST,10,"Jul 1, 2014",N/A,€80K,€2K,€0,264,39,59,63,57,46,233,56,46,40,36,55,274,52,56,51,55,60,277,55,66,58,41,57,233,36,25,56,56,60,,70,25,23,22,61,8,14,13,13,1412,289,3,2,Medium,Medium,1,54,57,49,55,28,46
