sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
170008,/player/170008/ben-hamer/190075/,B. Hamer,Ben Hamer,30,England,Huddersfield Town,[England] Premier Le,GK,66,91kg / 201lbs,Right,65,GK,0,"Jul 1, 2018",N/A,€425K,€10K,€850K,81,11,20,11,25,14,96,18,13,12,30,23,257,45,45,50,61,56,194,23,54,35,64,18,130,34,23,13,38,22,51,39,15,12,12,327,70,62,65,68,1124,372,3,1,Medium,Medium,1,70,62,62,68,45,65
226129,/player/226129/jon-gorenc-stankovic/190075/,J. Gorenc Stanković,Jon Gorenc Stanković,22,Slovenia,Huddersfield Town,[England] Premier Le,CDM,76,78kg / 172lbs,Right,65,CDM,10,"Jul 8, 2016",N/A,€900K,€10K,€2M,263,41,48,66,69,39,267,56,52,29,66,64,264,50,48,52,65,49,290,61,60,60,69,40,280,64,63,53,60,40,65,198,66,67,65,46,9,10,8,7,1608,344,3,2,Medium,Medium,1,49,48,58,58,66,65
230882,/player/230882/jack-simpson/190075/,J. Simpson,Jack Simpson,21,England,AFC Bournemouth,[England] Premier Le,CB,75,83kg / 183lbs,Left,65,CB,9,"Jul 1, 2015",N/A,€850K,€10K,€1.8M,233,39,30,67,57,40,228,51,35,36,50,56,283,55,57,50,62,59,294,58,70,66,74,26,249,65,64,33,42,45,52,198,65,67,66,33,8,6,8,6,1518,328,2,2,Medium,Medium,1,56,36,47,53,66,70
167694,/player/167694/matthew-connolly/190075/,M. Connolly,Matthew Connolly,30,England,Cardiff City,[England] Premier Le,CB,66,84kg / 185lbs,Right,69,CB,0,"Aug 21, 2012",N/A,€475K,€10K,€950K,269,61,44,71,64,29,223,55,22,25,57,64,251,51,51,41,61,47,322,63,73,62,76,48,296,73,68,60,57,38,69,210,68,71,71,40,6,12,7,6,1611,354,3,2,Medium,High,1,51,48,57,56,70,72
246669,/player/246669/bukayo-saka/190075/,B. Saka,Bukayo Saka,16,England,Arsenal,[England] Premier Le,LW,86,70kg / 154lbs,Left,65,LW,21,"Sep 14, 2018",N/A,€1.2M,€9K,€3.4M,284,63,61,45,60,55,277,66,60,44,44,63,382,86,83,83,52,78,298,64,50,67,56,61,287,64,40,62,63,58,70,102,39,34,29,50,7,8,9,13,1680,367,4,3,High,High,1,84,61,58,67,37,60
235735,/player/235735/ethan-ampadu/190075/,E. Ampadu,Ethan Ampadu,17,Wales,Chelsea,[England] Premier Le,CB,86,72kg / 159lbs,Right,64,CB,21,"Jul 1, 2017",N/A,€1.1M,€8K,€3M,204,27,23,59,70,25,240,57,34,27,64,58,305,62,58,56,61,68,275,52,74,60,67,22,240,57,62,29,59,33,64,198,66,67,65,54,13,12,8,12,1516,331,3,2,Medium,Medium,1,60,30,54,58,65,64
241042,/player/241042/oliver-skipp/190075/,O. Skipp,Oliver Skipp,17,England,Tottenham Hotspur,[England] Premier Le,CDM,84,70kg / 154lbs,Right,64,CDM,19,"Sep 16, 2017",N/A,€950K,€7K,€2.4M,249,52,41,51,70,35,278,59,48,42,64,65,309,66,62,57,63,61,296,55,61,74,61,45,292,67,61,50,60,54,61,178,58,63,57,41,8,12,7,5,1643,355,3,2,Medium,High,1,64,45,61,61,59,65
231436,/player/231436/grady-diangana/190075/,G. Diangana,Grady Diangana,20,England,West Ham United,[England] Premier Le,LM,80,73kg / 161lbs,Left,64,LM,15,"Jul 1, 2015",N/A,€1.2M,€10K,€3M,250,59,44,37,62,48,294,73,52,49,50,70,373,84,79,79,51,80,270,50,59,64,52,45,242,48,27,57,60,50,60,75,26,26,23,45,9,13,5,7,1549,340,3,4,High,Medium,1,81,47,58,72,27,55
237499,/player/237499/abdelhamid-sabiri/190075/,A. Sabiri,Abdelhamid Sabiri,21,Germany,Huddersfield Town,[England] Premier Le,RW,76,80kg / 176lbs,Right,65,RW,11,"Aug 23, 2017",N/A,€925K,€9K,€2M,280,58,60,68,53,41,338,76,72,66,50,74,344,69,72,77,63,63,316,55,70,65,67,59,249,53,28,57,54,57,64,104,28,37,39,48,8,6,8,12,1679,358,4,3,Medium,Medium,1,71,58,55,74,36,64
234249,/player/234249/sam-surridge/190075/,S. Surridge,Sam Surridge,19,England,AFC Bournemouth,[England] Premier Le,ST,77,77kg / 170lbs,Right,64,ST,12,"Jul 1, 2016",N/A,€950K,€8K,€2M,270,33,67,64,52,54,226,62,40,28,31,65,307,68,64,64,52,59,335,67,66,68,78,56,257,59,18,67,49,64,58,71,22,26,23,53,10,8,13,15,1519,333,3,2,High,Medium,1,66,64,43,62,27,71
