sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
240945,/player/240945/giovanni-mcgregor/190075/,G. McGregor,Giovanni McGregor,19,England,Crystal Palace,[England] Premier Le,CDM,72,71kg / 157lbs,Right,57,CDM,14,"Jul 1, 2016",N/A,€275K,€4K,€682K,229,40,35,52,66,36,258,51,42,44,62,59,322,67,69,64,61,61,273,55,61,58,62,37,246,55,51,32,59,49,48,158,45,56,57,53,12,6,12,15,1539,332,3,2,Medium,Medium,1,68,40,57,56,51,60
240981,/player/240981/max-sanders/190075/,M. Sanders,Max Sanders,19,England,Brighton & Hove Albion,[England] Premier Le,CM,72,80kg / 176lbs,Right,57,CM,14,"Jul 1, 2017",N/A,€275K,€3K,€682K,238,50,52,43,64,29,281,59,41,57,62,62,275,59,51,48,52,65,272,58,56,43,57,58,242,53,52,47,53,37,45,164,52,58,54,48,11,9,9,10,1520,329,3,2,Medium,Medium,1,55,52,57,59,53,53
245397,/player/245397/peter-gwargis/190075/,P. Gwargis,Peter Gwargis,17,Sweden,Brighton & Hove Albion,[England] Premier Le,LM,75,75kg / 165lbs,Left,57,LM,17,"Aug 9, 2018",N/A,€250K,€3K,€631K,245,57,39,47,61,41,266,55,54,45,60,52,333,73,72,68,52,68,263,57,52,55,49,50,258,50,46,57,55,50,50,147,48,50,49,48,8,13,10,11,1560,331,3,3,Medium,Medium,1,72,46,58,56,48,51
243871,/player/243871/scott-high/190075/,S. High,Scott High,17,England,Huddersfield Town,[England] Premier Le,CAM,78,65kg / 143lbs,Right,59,CAM,20,"Apr 26, 2018",N/A,€250K,€3K,€750K,271,57,54,48,63,49,298,62,61,50,61,64,288,61,51,58,57,61,237,55,57,42,37,46,258,50,29,55,61,63,63,136,29,52,55,66,9,15,15,14,1554,313,3,2,Medium,Medium,1,56,53,60,62,40,42
247833,/player/247833/aaron-rowe/190075/,A. Rowe,Aaron Rowe,17,England,Huddersfield Town,[England] Premier Le,RW,75,70kg / 154lbs,Right,58,RW,17,"Mar 9, 2019",N/A,€250K,€3K,€656K,245,58,49,37,53,48,281,65,58,47,48,63,325,72,77,68,42,66,237,62,38,38,49,50,207,40,17,50,48,52,52,70,22,27,21,56,9,15,12,13,1421,311,4,4,High,Medium,1,75,52,52,64,24,44
213649,/player/213649/deyan-iliev/190075/,D. Iliev,Deyan Iliev,23,North Macedonia,Arsenal,[England] Premier Le,GK,64,87kg / 192lbs,Right,56,GK,7,"Aug 31, 2012",N/A,€110K,€7K,€231K,93,20,17,11,27,18,81,13,13,12,22,21,229,45,43,37,52,52,181,16,50,35,68,12,92,18,21,12,18,23,44,35,9,14,12,277,62,55,50,61,988,321,3,1,Medium,Medium,1,62,55,49,61,44,50
238410,/player/238410/liam-coyle/190075/,L. Coyle,Liam Coyle,18,England,Liverpool,[England] Premier Le,CDM,71,67kg / 148lbs,Right,56,CDM,14,"Apr 1, 2017",N/A,€190K,€5K,€470K,245,49,36,55,62,43,254,57,42,41,58,56,301,56,57,62,50,76,277,63,57,61,56,40,268,66,54,45,49,54,47,157,50,55,52,49,11,13,12,8,1551,325,3,2,Medium,Medium,1,57,44,54,58,53,59
233048,/player/233048/tom-dele-bashiru/190075/,T. Dele-Bashiru,Tom Dele-Bashiru,18,England,Manchester City,[England] Premier Le,CAM,76,68kg / 150lbs,Right,57,CAM,19,"Aug 15, 2017",N/A,€210K,€6K,€520K,243,39,49,48,60,47,262,59,42,49,56,56,339,70,71,73,54,71,282,53,66,59,61,43,274,57,51,57,54,55,49,154,52,53,49,47,6,11,7,10,1601,344,2,2,Medium,Medium,1,71,49,53,60,51,60
242978,/player/242978/nathan-harker/190075/,N. Harker,Nathan Harker,19,England,Newcastle United,[England] Premier Le,GK,74,83kg / 183lbs,Left,56,GK,17,"Jul 5, 2017",N/A,€180K,€2K,€455K,56,11,7,11,21,6,78,10,12,13,23,20,172,33,30,35,43,31,160,17,52,29,57,5,87,19,14,7,34,13,41,38,10,14,14,292,57,57,56,62,883,323,3,1,Medium,Medium,1,57,57,60,62,31,56
243828,/player/243828/matthew-longstaff/190075/,M. Longstaff,Matthew Longstaff,18,England,Newcastle United,[England] Premier Le,CM,75,68kg / 150lbs,Right,56,CM,18,"Jul 6, 2018",N/A,€210K,€3K,€530K,233,56,38,36,63,40,281,54,48,62,60,57,285,59,61,53,45,67,251,60,45,60,38,48,282,66,51,52,58,55,56,138,43,48,47,53,12,12,13,6,1523,315,3,2,High,Medium,1,60,46,59,55,46,49
