sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
205360,/player/205360/kemar-roofe/140052/,K. Roofe,Kemar Roofe,20,England,West Bromwich Albion,[England] Premier Le,LM,67,71kg / 157lbs,Right,60,LM,7,"Apr 1, 2010",N/A,€190K,€2K,€0,256,54,41,55,52,54,296,65,62,53,58,58,354,78,72,84,48,72,274,54,51,68,41,60,252,50,32,48,66,56,,150,45,46,59,59,13,13,10,12,1641,340,3,3,Medium,Medium,1,75,49,57,64,45,50
213339,/player/213339/bradley-garmston/140052/,B. Garmston,Bradley Garmston,19,Republic of Ireland,West Bromwich Albion,[England] Premier Le,LM,69,71kg / 157lbs,Left,64,LM,9,"Mar 1, 2012",N/A,€140K,€2K,€0,233,66,33,52,54,28,295,64,55,63,53,60,395,93,91,81,59,71,283,55,55,73,58,42,258,48,56,57,53,44,,175,57,62,56,66,12,13,12,15,1705,373,2,2,High,Medium,1,92,41,57,65,58,60
200684,/player/200684/ibra-sekajja/140052/,I. Sekajja,Ibra Sekajja,20,England,Crystal Palace,[England] Premier Le,ST,70,70kg / 154lbs,Right,60,ST,10,"Jan 1, 2010",N/A,€210K,€2K,€0,252,49,62,44,53,44,244,61,41,37,48,57,372,77,78,78,69,70,271,60,43,53,65,50,250,43,41,58,49,59,,85,27,29,29,49,12,14,6,7,1523,336,3,2,Medium,Medium,1,78,58,49,62,32,57
215367,/player/215367/osman-sow/140052/,O. Sow,Osman Sow,23,Sweden,Crystal Palace,[England] Premier Le,ST,65,80kg / 176lbs,Right,60,ST,5,"Sep 6, 2013",N/A,€230K,€2K,€0,267,29,64,66,62,46,228,59,41,24,44,60,275,54,63,62,42,54,309,58,67,57,75,52,252,53,24,69,55,51,,65,20,25,20,47,9,7,10,11,1443,318,3,2,Medium,Medium,1,59,59,48,59,27,66
209532,/player/209532/daniel-bachmann/140052/,D. Bachmann,Daniel Bachmann,18,Austria,Stoke City,[England] Premier Le,GK,79,81kg / 179lbs,Right,60,GK,19,"Jan 1, 2011",N/A,€90K,€750,€0,132,25,25,25,35,22,130,25,25,25,34,21,277,50,55,60,68,44,202,20,57,36,64,25,145,30,25,25,25,40,,75,25,25,25,292,59,57,59,64,1253,345,3,1,Medium,Medium,1,59,57,53,64,53,59
209894,/player/209894/jordan-richardson/140052/,J. Richardson,Jordan Richardson,19,England,Stoke City,[England] Premier Le,CAM,75,75kg / 165lbs,Right,61,CAM,15,"Jan 12, 2012",N/A,€170K,€2K,€0,272,54,55,55,64,44,281,62,49,47,59,64,317,69,75,59,54,60,322,62,58,74,61,67,278,57,44,62,53,62,,154,49,55,50,48,5,11,13,5,1672,364,3,2,High,Medium,1,72,59,57,62,51,63
211468,/player/211468/kevin-gomez-nieto/140052/,K. Gomez-Nieto,Kevin Gomez-Nieto,18,Spain,Stoke City,[England] Premier Le,CB,69,77kg / 170lbs,Right,61,CB,9,"Sep 2, 2013",N/A,€140K,€750,€0,253,57,29,64,60,43,281,58,59,39,64,61,339,74,73,70,55,67,307,55,72,65,66,49,256,66,56,41,45,48,,174,57,58,59,50,9,14,8,5,1660,353,3,2,Medium,Medium,1,73,40,56,60,58,66
213412,/player/213412/james-alabi/140052/,J. Alabi,James Alabi,18,England,Stoke City,[England] Premier Le,ST,74,75kg / 165lbs,Right,60,ST,14,"Jul 1, 2012",N/A,€190K,€1K,€0,253,39,58,60,52,44,252,56,48,44,42,62,324,73,76,58,56,61,329,63,58,66,82,60,247,55,22,59,49,62,,71,22,26,23,44,5,13,12,7,1520,337,2,2,Medium,Medium,1,75,59,47,58,27,71
208096,/player/208096/thomas-eisfeld/140052/,T. Eisfeld,Thomas Eisfeld,20,Germany,Arsenal,[England] Premier Le,CAM,73,68kg / 150lbs,Right,59,CAM,14,"Jan 30, 2012",N/A,€130K,€4K,€0,241,44,51,39,64,43,284,62,54,50,55,63,338,74,64,76,49,75,278,49,63,64,58,44,234,32,31,57,60,54,,78,25,29,24,46,8,6,15,12,1499,323,3,3,Medium,Medium,1,69,49,57,64,29,55
211504,/player/211504/lewis-baker/140052/,L. Baker,Lewis Baker,18,England,Chelsea,[England] Premier Le,CAM,77,70kg / 154lbs,Right,59,CAM,18,"Jul 1, 2012",N/A,€120K,€2K,€0,261,50,65,34,63,49,289,56,51,70,56,56,335,69,68,63,59,76,312,60,50,70,67,65,252,34,33,48,62,75,,99,28,37,34,44,7,14,7,5,1592,341,4,3,Medium,Medium,1,68,63,59,58,33,60
