sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
173531,/player/173531/ben-amos/140052/,B. Amos,Ben Amos,23,England,Manchester United,[England] Premier Le,GK,71,76kg / 168lbs,Right,65,GK,6,"Jul 1, 2008",N/A,€300K,€7K,€0,125,25,25,25,25,25,122,25,25,25,25,22,258,50,45,54,57,52,194,25,57,25,62,25,124,27,22,25,25,25,,75,25,25,25,327,64,67,60,70,1225,374,2,1,Medium,Medium,1,64,67,66,70,47,60
207599,/player/207599/michael-keane/140052/,M. Keane,Michael Keane,20,England,Manchester United,[England] Premier Le,CB,79,82kg / 181lbs,Right,65,CB,14,"Aug 14, 2012",N/A,€375K,€7K,€0,220,31,23,74,63,29,221,49,31,24,55,62,276,63,54,46,54,59,274,33,73,58,68,42,225,54,56,22,46,47,,204,69,69,66,51,15,6,13,10,1471,319,3,2,Medium,Medium,1,58,30,48,53,67,63
205351,/player/205351/alex-pritchard/140052/,A. Pritchard,Alex Pritchard,20,England,Tottenham Hotspur,[England] Premier Le,LM,76,62kg / 137lbs,Right,65,LM,11,"May 1, 2010",N/A,€425K,€6K,€0,279,62,57,43,67,50,342,73,71,74,58,66,346,77,73,71,47,78,288,63,58,75,33,59,283,66,36,55,61,65,,121,40,39,42,53,12,12,9,7,1712,358,4,3,High,High,1,75,59,64,70,39,51
198032,/player/198032/dan-burn/140052/,D. Burn,Dan Burn,21,England,Fulham,[England] Premier Le,CB,75,87kg / 192lbs,Left,65,CB,10,"Jun 1, 2011",N/A,€375K,€4K,€0,214,42,24,69,58,21,245,46,47,45,56,51,210,46,53,39,46,26,271,52,40,70,81,28,267,64,72,36,48,47,,200,72,65,63,48,14,12,7,9,1455,321,3,2,Low,High,1,50,32,51,46,69,73
203069,/player/203069/ryan-tunnicliffe/140052/,R. Tunnicliffe,Ryan Tunnicliffe,20,England,Fulham,[England] Premier Le,CDM,72,80kg / 176lbs,Right,66,CDM,7,"Jan 31, 2014",N/A,€425K,€4K,€0,283,66,50,50,69,48,289,63,49,46,64,67,327,67,68,60,64,68,326,67,61,72,66,60,317,75,65,57,65,55,,190,58,66,66,48,7,12,11,6,1780,384,3,2,Medium,Medium,1,68,56,65,64,62,69
186133,/player/186133/joe-dudgeon/140052/,J. Dudgeon,Joe Dudgeon,22,Northern Ireland,Hull City,[England] Premier Le,CB,69,74kg / 163lbs,Left,66,CB,4,"May 11, 2011",N/A,€375K,€4K,€0,275,65,34,63,62,51,247,58,36,33,55,65,326,68,67,63,63,65,315,61,73,68,67,46,265,74,64,53,47,27,,194,65,66,63,41,8,7,6,5,1663,361,3,2,Medium,High,1,67,43,56,61,65,69
186158,/player/186158/kyle-bartley/140052/,K. Bartley,Kyle Bartley,22,England,Swansea City,[England] Premier Le,CB,73,94kg / 207lbs,Right,65,CB,8,"Aug 1, 2012",N/A,€375K,€4K,€0,210,37,23,71,57,22,192,23,32,33,44,60,273,68,67,46,58,34,270,35,51,78,81,25,245,78,61,24,37,45,,184,57,67,60,42,5,9,9,6,1416,319,3,2,Medium,Medium,1,67,27,45,39,63,78
207642,/player/207642/rory-donnelly/140052/,R. Donnelly,Rory Donnelly,21,Northern Ireland,Swansea City,[England] Premier Le,ST,73,81kg / 179lbs,Right,65,ST,8,"Jan 1, 2012",N/A,€500K,€5K,€0,289,36,71,66,61,55,290,65,63,53,40,69,309,68,74,57,56,54,341,64,61,76,74,66,263,58,26,61,52,66,,105,33,40,32,47,11,5,6,10,1644,361,3,2,High,Medium,1,71,67,51,64,37,71
203348,/player/203348/samir-carruthers/140052/,S. Carruthers,Samir Carruthers,20,Republic of Ireland,Aston Villa,[England] Premier Le,RM,75,70kg / 154lbs,Right,64,RM,11,"May 1, 2011",N/A,€425K,€4K,€0,265,57,56,28,64,60,329,71,71,62,54,71,337,70,68,71,56,72,262,61,35,66,49,51,300,72,33,61,63,71,,107,29,42,36,42,7,5,13,8,1642,348,3,3,Medium,Medium,1,69,57,61,70,34,57
204782,/player/204782/samed-yesil/140052/,S. Yesil,Samed Yesil,19,Germany,Liverpool,[England] Premier Le,ST,77,72kg / 159lbs,Right,64,ST,13,"Aug 1, 2012",N/A,€450K,€7K,€0,276,34,72,45,57,68,271,71,55,41,35,69,369,76,75,83,56,79,277,56,65,64,43,49,221,33,20,69,38,61,,75,25,25,25,45,14,8,6,6,1534,326,3,3,Medium,Medium,1,75,63,44,71,26,47
204355,/player/204355/paul-dummett/140052/,P. Dummett,Paul Dummett,21,Wales,Newcastle United,[England] Premier Le,LWB,75,65kg / 143lbs,Left,65,LWB,11,"Jul 1, 2010",N/A,€375K,€4K,€0,271,68,40,68,63,32,285,61,53,51,52,68,336,67,62,71,59,77,272,39,73,68,58,34,264,58,60,54,50,42,,196,67,66,63,58,14,10,10,12,1682,353,2,2,High,Medium,1,64,39,59,65,65,61
205186,/player/205186/paulo-gazzaniga/140052/,P. Gazzaniga,Paulo Gazzaniga,21,Argentina,Southampton,[England] Premier Le,GK,72,90kg / 198lbs,Right,64,GK,8,"Jul 20, 2012",N/A,€250K,€4K,€0,132,25,25,25,32,25,133,25,25,25,37,21,290,56,62,58,58,56,249,39,75,43,67,25,144,31,23,25,25,40,,75,25,25,25,337,70,58,56,70,1360,396,3,1,Medium,Medium,1,70,58,83,70,59,56
206489,/player/206489/ezekiel-fryers/140052/,E. Fryers,Ezekiel Fryers,20,England,Tottenham Hotspur,[England] Premier Le,CB,78,75kg / 165lbs,Left,65,CB,14,"Jan 1, 2013",N/A,€375K,€6K,€0,254,65,34,60,64,31,267,64,53,34,52,64,343,77,75,62,65,64,285,44,76,67,68,30,259,69,54,48,46,42,,197,63,67,67,47,6,13,5,10,1652,364,2,2,Medium,Medium,1,76,36,57,64,63,68
209696,/player/209696/chris-david/140052/,C. David,Chris David,20,Netherlands,Fulham,[England] Premier Le,CAM,79,70kg / 154lbs,Left,64,CAM,15,"Jan 1, 2013",N/A,€500K,€5K,€0,249,36,55,43,65,50,298,73,61,43,53,68,358,78,66,76,58,80,303,64,71,55,51,62,257,55,40,54,63,45,,116,32,43,41,52,10,14,5,9,1633,348,5,3,Medium,Medium,1,71,57,56,71,39,54
206517,/player/206517/jack-grealish/140052/,J. Grealish,Jack Grealish,17,Republic of Ireland,Aston Villa,[England] Premier Le,RW,84,62kg / 137lbs,Right,66,RW,21,"Mar 1, 2012",N/A,€240K,€1K,€0,260,61,59,20,62,58,297,74,66,56,30,71,366,81,73,77,54,81,231,49,38,61,43,40,245,39,25,56,66,59,,71,25,21,25,46,10,5,9,12,1516,330,3,4,Medium,Medium,1,77,53,58,73,23,46
200780,/player/200780/gael-bigirimana/140052/,G. Bigirimana,Gael Bigirimana,19,England,Newcastle United,[England] Premier Le,RM,76,74kg / 163lbs,Right,66,RM,13,"Jul 6, 2012",N/A,€250K,€3K,€0,255,61,50,34,71,39,312,62,53,65,66,66,381,75,74,91,65,76,298,52,64,58,63,61,293,70,53,51,67,52,,178,57,62,59,51,6,14,11,11,1768,378,3,2,Medium,Medium,1,74,52,66,67,56,63
205653,/player/205653/souleymane-coulibaly/140052/,S. Coulibaly,Souleymane Coulibaly,18,Côte d'Ivoire,Tottenham Hotspur,[England] Premier Le,ST,77,76kg / 168lbs,Right,63,ST,14,"Jul 1, 2011",N/A,€275K,€3K,€0,276,41,66,59,53,57,245,66,46,30,40,63,350,71,74,79,52,74,331,80,68,62,72,49,236,47,25,57,43,64,,72,25,25,22,49,6,10,14,5,1559,340,4,3,Medium,Medium,1,73,64,45,66,28,64
202721,/player/202721/abdul-razak/140052/,A. Razak,Abdul Razak,20,Côte d'Ivoire,West Ham United,[England] Premier Le,LM,74,76kg / 168lbs,Left,65,LM,11,"Jan 30, 2014",N/A,€300K,€4K,€0,267,57,52,49,68,41,324,66,64,66,60,68,347,74,76,64,64,69,265,40,55,62,64,44,298,56,52,60,69,61,,164,52,58,54,61,9,14,12,15,1726,369,4,3,Medium,Medium,1,75,48,65,66,54,61
158228,/player/158228/elsad-zverotic/140052/,E. Zverotić,Elsad Zverotić,26,Montenegro,Fulham,[England] Premier Le,RB,65,78kg / 172lbs,Right,63,RB,2,"Sep 2, 2013",N/A,€170K,€3K,€0,239,51,31,47,56,54,276,60,56,53,47,60,332,66,73,64,57,72,384,80,69,90,71,74,299,70,61,62,61,45,,190,59,64,67,56,5,15,13,8,1776,375,3,2,Low,High,1,70,53,55,61,61,75
8910,/player/8910/carlo-nash/140052/,C. Nash,Carlo Nash,39,England,Norwich City,[England] Premier Le,GK,63,90kg / 198lbs,Right,63,GK,0,"Jul 10, 2013",N/A,€0,€2K,€0,135,25,25,25,35,25,126,25,25,25,23,28,227,45,41,31,70,40,216,33,65,31,62,25,160,36,24,25,35,40,,75,25,25,25,310,60,66,64,60,1249,353,3,1,Medium,Medium,1,60,66,60,60,43,64
2335,/player/2335/aaron-wilbraham/140052/,A. Wilbraham,Aaron Wilbraham,33,England,Crystal Palace,[England] Premier Le,ST,63,73kg / 161lbs,Right,63,ST,0,"Jul 1, 2012",N/A,€150K,€3K,€0,311,48,66,77,65,55,239,48,42,41,38,70,246,34,54,44,62,52,321,68,66,63,81,43,308,72,23,74,67,72,,72,22,25,25,114,24,23,21,25,1611,321,3,2,Medium,Medium,1,45,62,56,55,29,74
221890,/player/221890/jay-fulton/140052/,J. Fulton,Jay Fulton,19,England,Swansea City,[England] Premier Le,RM,79,68kg / 150lbs,Right,64,RM,16,"Jan 31, 2014",N/A,€275K,€4K,€0,278,53,51,62,68,44,273,63,48,32,64,66,341,72,71,78,56,64,302,66,57,66,64,49,253,56,22,62,63,50,,122,38,41,43,43,10,10,10,6,1612,353,3,2,Medium,Medium,1,71,54,61,65,39,63
211204,/player/211204/declan-john/140052/,D. John,Declan John,18,Wales,Cardiff City,[England] Premier Le,LM,80,75kg / 165lbs,Left,67,LM,17,"Aug 9, 2012",N/A,€200K,€1K,€0,256,67,38,40,67,44,308,67,65,45,63,68,387,84,80,82,64,77,303,70,53,61,66,53,287,55,60,54,60,58,,194,65,66,63,43,11,6,6,9,1778,389,2,2,High,Medium,1,82,50,64,69,62,62
216699,/player/216699/gedion-zelalem/140052/,G. Zelalem,Gedion Zelalem,16,Germany,Arsenal,[England] Premier Le,CAM,81,63kg / 139lbs,Right,64,CAM,19,"Jan 1, 2013",N/A,€240K,€3K,€0,277,50,48,48,74,57,313,66,59,53,69,66,330,71,63,76,56,64,251,56,54,68,32,41,257,43,33,55,71,55,,139,44,47,48,54,9,13,12,9,1621,336,4,3,Medium,Medium,1,67,49,66,66,44,44
192317,/player/192317/jed-steer/140052/,J. Steer,Jed Steer,20,England,Aston Villa,[England] Premier Le,GK,72,80kg / 176lbs,Left,62,GK,10,"Jul 1, 2013",N/A,€160K,€3K,€0,125,25,25,25,25,25,121,25,25,25,21,25,236,53,47,37,56,43,202,21,56,39,61,25,132,21,21,25,25,40,,75,25,25,25,306,65,61,57,65,1197,356,2,1,Medium,Medium,1,65,61,58,65,50,57
201887,/player/201887/daniel-johnson/140052/,D. Johnson,Daniel Johnson,20,England,Aston Villa,[England] Premier Le,CAM,74,67kg / 148lbs,Left,65,CAM,12,"Jan 1, 2011",N/A,€275K,€3K,€0,255,45,55,37,62,56,320,71,58,63,62,66,383,79,76,83,64,81,325,69,60,79,57,60,305,66,47,60,65,67,,131,39,47,45,53,12,7,15,9,1772,374,3,2,High,Medium,1,77,60,59,71,43,64
169708,/player/169708/sam-hutchinson/140052/,S. Hutchinson,Sam Hutchinson,23,England,Chelsea,[England] Premier Le,CB,69,73kg / 161lbs,Right,66,CB,7,"Aug 1, 2011",N/A,€240K,€5K,€0,278,67,49,66,64,32,278,62,42,54,57,63,330,68,66,66,68,62,287,54,70,52,64,47,286,74,64,46,48,54,,198,62,69,67,45,9,6,10,9,1702,366,3,2,Medium,High,1,67,49,59,63,65,63
192319,/player/192319/luke-garbutt/140052/,L. Garbutt,Luke Garbutt,20,England,Everton,[England] Premier Le,LM,72,73kg / 161lbs,Left,64,LM,10,"Jun 19, 2010",N/A,€230K,€3K,€0,277,70,44,55,65,43,313,61,66,62,61,63,323,70,70,61,56,66,324,57,68,74,63,62,287,65,57,60,63,42,,178,59,59,60,49,13,8,14,9,1751,372,3,2,High,Medium,1,70,51,65,62,58,66
204515,/player/204515/stephen-sama/140052/,S. Sama,Stephen Sama,20,Germany,Liverpool,[England] Premier Le,CB,78,74kg / 163lbs,Right,62,CB,16,"Jan 1, 2009",N/A,€230K,€4K,€0,195,40,25,63,42,25,153,28,30,31,30,34,284,52,63,58,53,58,232,22,64,53,72,21,236,73,60,28,30,45,,193,62,67,64,47,6,11,6,10,1340,285,3,2,Medium,Medium,1,58,25,36,36,63,67
50660,/player/50660/richard-wright/140052/,R. Wright,Richard Wright,35,England,Manchester City,[England] Premier Le,GK,62,89kg / 196lbs,Left,62,GK,0,"Aug 30, 2012",N/A,€25K,€5K,€0,135,25,25,25,35,25,123,25,25,25,21,27,244,40,44,57,65,38,237,32,64,49,67,25,159,38,23,25,33,40,,75,25,25,25,311,67,61,57,61,1284,353,2,1,Medium,Medium,1,67,61,65,61,42,57
221841,/player/221841/adam-armstrong/140052/,A. Armstrong,Adam Armstrong,16,England,Newcastle United,[England] Premier Le,CF,81,69kg / 152lbs,Right,62,CF,19,"Jan 28, 2014",N/A,€275K,€750,€0,278,44,61,56,62,55,302,59,67,56,57,63,363,75,70,75,58,85,318,66,63,71,55,63,248,31,35,57,58,67,,70,25,25,20,50,9,12,11,6,1629,339,3,2,High,Medium,1,72,62,57,63,30,55
213905,/player/213905/sam-gallagher/140052/,S. Gallagher,Sam Gallagher,17,England,Southampton,[England] Premier Le,ST,75,75kg / 165lbs,Right,62,ST,13,"Sep 1, 2012",N/A,€275K,€2K,€0,270,30,66,67,53,54,224,59,42,29,32,62,288,64,65,59,54,46,309,66,61,57,74,51,248,57,25,56,50,60,,84,29,27,28,55,11,10,12,7,1478,326,2,2,Medium,Medium,1,65,62,43,59,31,66
205887,/player/205887/cauley-woodrow/140052/,C. Woodrow,Cauley Woodrow,18,England,Fulham,[England] Premier Le,ST,77,74kg / 163lbs,Right,62,ST,15,"May 1, 2011",N/A,€275K,€2K,€0,276,37,63,61,55,60,231,56,45,37,32,61,331,75,73,57,63,63,307,55,62,67,71,52,245,39,23,61,57,65,,68,22,21,25,64,13,15,11,14,1522,327,3,2,High,Medium,1,74,59,47,58,26,63
211591,/player/211591/moussa-dembele/140052/,M. Dembélé,Moussa Dembélé,16,France,Fulham,[England] Premier Le,ST,80,74kg / 163lbs,Right,62,ST,18,"Jul 1, 2012",N/A,€275K,€750,€0,281,49,64,59,58,51,230,65,37,34,30,64,349,78,83,67,58,63,301,55,68,61,68,49,234,43,25,58,49,59,,75,25,25,25,44,6,12,9,7,1514,340,3,3,Medium,Low,1,81,58,48,64,28,61
221982,/player/221982/patrick-roberts/140052/,P. Roberts,Patrick Roberts,16,England,Fulham,[England] Premier Le,LW,80,58kg / 128lbs,Left,64,LW,18,"Feb 5, 2014",N/A,€275K,€750,€0,266,56,50,45,64,51,297,74,55,48,47,73,382,85,71,85,55,86,231,57,49,53,26,46,221,37,20,45,58,61,,71,21,25,25,41,11,6,6,11,1509,320,2,3,Medium,Medium,1,77,51,57,74,25,36
198775,/player/198775/kyle-de-silva/140052/,K. De Silva,Kyle De Silva,19,England,Crystal Palace,[England] Premier Le,LW,71,72kg / 159lbs,Left,65,LW,9,"Nov 1, 2011",N/A,€275K,€4K,€0,275,58,56,47,60,54,282,68,57,41,48,68,358,78,78,82,60,60,266,54,52,54,56,50,269,51,50,60,58,50,,104,37,29,38,38,6,5,6,15,1592,349,3,3,Medium,Medium,1,78,54,56,69,38,54
190239,/player/190239/jordan-bowery/140052/,J. Bowery,Jordan Bowery,21,England,Aston Villa,[England] Premier Le,ST,73,76kg / 168lbs,Right,61,ST,12,"Aug 1, 2012",N/A,€210K,€4K,€0,275,53,60,55,58,49,225,65,29,29,44,58,350,77,81,78,56,58,314,64,48,66,78,58,259,67,33,60,38,61,,69,20,24,25,50,8,9,10,12,1542,349,3,3,Medium,Medium,2,79,60,48,63,28,71
197774,/player/197774/conor-mcaleny/140052/,C. McAleny,Conor McAleny,20,England,Everton,[England] Premier Le,RW,65,66kg / 146lbs,Right,64,RW,4,"Jul 1, 2009",N/A,€210K,€4K,€0,301,66,62,44,66,63,286,59,63,57,44,63,366,74,67,78,65,82,268,66,41,53,43,65,245,53,23,59,43,67,,73,23,25,25,43,7,12,9,10,1582,329,3,2,Medium,Low,1,70,64,58,64,26,47
221909,/player/221909/jindrich-stanek/140052/,J. Stanek,Jindrich Stanek,17,Czech Republic,Everton,[England] Premier Le,GK,75,72kg / 159lbs,Right,61,GK,14,"Jan 31, 2014",N/A,€90K,€1K,€0,121,25,25,25,21,25,122,25,25,21,25,26,196,42,42,30,51,31,201,25,54,48,49,25,136,25,25,25,25,36,,75,25,25,25,316,55,65,62,65,1167,358,3,1,Medium,Medium,1,55,65,69,65,42,62
211501,/player/211501/thomas-agyiri/140052/,T. Agyiri,Thomas Agyiri,19,Ghana,Manchester City,[England] Premier Le,CDM,73,68kg / 150lbs,Left,61,CDM,12,"Sep 2, 2012",N/A,€130K,€5K,€0,233,43,36,52,66,36,272,59,47,41,61,64,309,60,53,62,60,74,278,51,81,59,55,32,280,68,63,38,63,48,,173,57,57,59,49,11,7,7,13,1594,333,3,2,Medium,Medium,1,56,39,58,62,58,60
204354,/player/204354/jak-alnwick/140052/,J. Alnwick,Jak Alnwick,20,England,Newcastle United,[England] Premier Le,GK,71,82kg / 181lbs,Left,61,GK,10,"Jul 1, 2011",N/A,€110K,€3K,€0,131,25,25,25,31,25,139,25,25,25,31,33,247,44,55,48,50,50,180,20,49,34,52,25,149,35,21,25,25,43,,75,25,25,25,306,63,64,58,60,1227,356,2,1,Medium,Medium,1,63,64,61,60,50,58
205990,/player/205990/harrison-reed/140052/,H. Reed,Harrison Reed,18,England,Southampton,[England] Premier Le,RM,77,72kg / 159lbs,Right,63,RM,16,"Jun 1, 2011",N/A,€160K,€1K,€0,263,58,52,45,69,39,298,61,57,50,65,65,335,70,70,67,50,78,290,57,56,63,62,52,275,59,49,54,65,48,,160,40,62,58,49,6,11,9,10,1670,361,3,2,Medium,Medium,1,70,52,64,63,51,61
202895,/player/202895/cameron-lancaster/140052/,C. Lancaster,Cameron Lancaster,20,England,Tottenham Hotspur,[England] Premier Le,ST,64,74kg / 163lbs,Right,61,ST,3,"Oct 1, 2011",N/A,€210K,€5K,€0,254,35,61,61,44,53,233,57,38,43,34,61,333,69,75,70,60,59,295,61,57,63,62,52,252,51,28,62,48,63,,75,25,25,25,47,11,9,7,6,1489,321,3,2,Medium,Medium,1,72,59,41,60,29,60
209493,/player/209493/donervon-daniels/140052/,D. Daniels,Donervon Daniels,19,England,West Bromwich Albion,[England] Premier Le,CB,73,91kg / 201lbs,Right,61,CB,12,"Nov 1, 2011",N/A,€140K,€3K,€0,184,29,21,64,40,30,161,30,35,22,37,37,255,51,55,41,49,59,265,44,71,55,70,25,218,57,58,31,37,35,,196,59,68,69,55,12,9,15,10,1334,280,2,2,Medium,Medium,1,53,28,36,36,63,64
193186,/player/193186/neil-etheridge/140052/,N. Etheridge,Neil Etheridge,23,Philippines,Fulham,[England] Premier Le,GK,64,90kg / 198lbs,Right,61,GK,3,"Jan 1, 2008",N/A,€120K,€3K,€0,125,25,25,25,25,25,121,25,25,25,25,21,254,44,37,54,61,58,199,31,44,34,65,25,140,25,23,25,25,42,,75,25,25,25,304,66,59,55,63,1218,344,2,1,Medium,Medium,1,66,59,61,63,40,55
