sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
176580,/player/176580/luis-suarez/140052/,L. Suárez,Luis Suárez,26,Uruguay,Liverpool,[England] Premier Le,ST,89,81kg / 179lbs,Right,86,ST,0,"Jan 31, 2011",N/A,€32M,€210K,€0,408,77,89,75,82,85,415,92,86,84,64,89,427,88,79,86,89,85,399,84,69,86,76,84,374,78,41,86,84,85,,113,30,45,38,153,27,25,33,37,2289,459,4,4,High,Medium,5,83,86,79,90,42,79
7826,/player/7826/robin-van-persie/140052/,R. van Persie,Robin van Persie,29,Netherlands,Manchester United,[England] Premier Le,ST,89,71kg / 157lbs,Left,86,ST,0,"Aug 17, 2012",N/A,€30M,€240K,€0,422,81,91,73,85,92,414,84,86,81,75,88,376,74,75,81,87,59,380,90,59,72,72,87,347,55,34,90,82,86,,76,23,32,21,39,9,10,7,8,2054,432,4,4,Medium,Low,5,75,90,82,84,33,68
183277,/player/183277/eden-hazard/140052/,E. Hazard,Eden Hazard,22,Belgium,Chelsea,[England] Premier Le,LM,90,74kg / 163lbs,Right,86,LM,2,"Jul 1, 2012",N/A,€36M,€180K,€0,387,82,83,57,86,79,422,90,82,79,82,89,444,91,87,92,84,90,356,79,59,73,63,82,349,54,41,84,85,85,,74,25,27,22,45,11,12,8,8,2077,441,4,4,High,Medium,4,89,82,84,90,32,64
153079,/player/153079/sergio-aguero/140052/,S. Agüero,Sergio Agüero,25,Argentina,Manchester City,[England] Premier Le,ST,90,74kg / 163lbs,Right,86,ST,2,"Jul 28, 2011",N/A,€42M,€190K,€0,401,70,90,71,84,86,397,90,82,72,63,90,440,93,85,86,86,90,377,86,76,66,70,79,337,57,24,87,83,86,,70,25,20,25,59,13,15,11,14,2081,436,4,4,High,Low,4,89,86,77,89,28,67
176635,/player/176635/mesut-ozil/140052/,M. Özil,Mesut Özil,24,Germany,Arsenal,[England] Premier Le,CAM,89,70kg / 154lbs,Left,85,CAM,2,"Sep 2, 2013",N/A,€36.5M,€180K,€0,375,83,73,54,88,77,421,87,84,79,80,91,398,79,71,85,85,78,317,69,53,64,56,75,332,56,24,84,92,76,,72,22,25,25,50,6,14,6,14,1965,407,2,4,Medium,Low,4,75,74,86,87,27,58
168542,/player/168542/david-josue-jimenez-silva/140052/,David Silva,David Josué Jimenez Silva,27,Spain,Manchester City,[England] Premier Le,CAM,88,67kg / 148lbs,Left,86,CAM,1,"Jul 14, 2010",N/A,€24M,€170K,€0,384,81,76,58,89,80,423,87,83,77,85,91,423,83,74,93,85,88,343,76,66,68,53,80,343,51,41,84,90,77,,82,23,30,29,57,13,9,9,13,2055,420,2,4,High,Low,4,78,77,86,89,33,57
54050,/player/54050/wayne-rooney/140052/,W. Rooney,Wayne Rooney,27,England,Manchester United,[England] Premier Le,CF,87,83kg / 183lbs,Right,85,CF,0,"Aug 31, 2004",N/A,€27.5M,€180K,€0,418,78,87,80,84,89,417,83,84,79,85,86,394,75,79,77,86,77,430,91,80,89,85,85,378,89,39,86,83,81,,120,29,54,37,49,10,11,8,7,2206,461,4,3,High,High,4,77,87,83,83,44,87
178088,/player/178088/juan-manuel-mata-garcia/140052/,Juan Mata,Juan Manuel Mata García,25,Spain,Manchester United,[England] Premier Le,CAM,88,63kg / 139lbs,Left,86,CAM,1,"Jan 25, 2014",N/A,€36.5M,€170K,€0,386,83,79,66,87,71,416,86,82,81,78,89,425,85,73,90,88,89,349,74,72,79,52,72,338,52,39,87,89,71,,72,25,22,25,46,9,10,5,8,2032,418,3,4,Medium,Medium,3,78,76,85,88,31,60
20289,/player/20289/yaya-toure/140052/,Y. Touré,Yaya Touré,30,Côte d'Ivoire,Manchester City,[England] Premier Le,CM,86,90kg / 198lbs,Right,84,CM,0,"Jul 2, 2010",N/A,€20.5M,€170K,€0,385,67,82,82,86,68,413,81,80,85,83,84,366,73,79,64,85,65,432,86,79,93,92,82,413,86,81,81,85,80,,238,74,83,81,53,13,14,12,8,2300,489,4,3,Medium,Medium,4,76,82,81,80,80,90
139720,/player/139720/vincent-kompany/140052/,V. Kompany,Vincent Kompany,27,Belgium,Manchester City,[England] Premier Le,CB,87,85kg / 187lbs,Right,84,CB,1,"Aug 22, 2008",N/A,€19M,€170K,€0,316,61,45,84,80,46,337,70,61,52,75,79,333,68,76,63,84,42,374,76,73,70,88,67,332,78,87,41,63,63,,259,84,90,85,38,10,9,8,6,1989,437,3,2,Medium,Medium,4,72,56,70,71,87,81
48940,/player/48940/petr-cech/140052/,P. Čech,Petr Čech,31,Czech Republic,Chelsea,[England] Premier Le,GK,85,90kg / 198lbs,Left,83,GK,0,"Jul 1, 2004",N/A,€6.5M,€150K,€0,135,25,25,25,35,25,140,25,25,25,33,32,281,45,52,49,85,50,181,21,38,32,65,25,141,25,23,25,25,43,,75,25,25,25,408,84,83,83,85,1361,457,3,1,Medium,Medium,4,84,83,73,85,49,83
