sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
19271,/player/19271/danny-gabbidon/140052/,D. Gabbidon,Danny Gabbidon,33,Wales,Crystal Palace,[England] Premier Le,CB,69,71kg / 157lbs,Right,69,CB,0,"Sep 1, 2012",N/A,€220K,€7K,€0,205,32,25,68,51,29,210,39,34,34,42,61,281,47,49,44,71,70,301,56,81,68,71,25,255,72,64,37,37,45,,215,69,74,72,53,15,10,14,8,1520,312,3,2,Medium,Medium,2,48,33,41,49,70,71
170472,/player/170472/jonathan-parr/140052/,J. Parr,Jonathan Parr,24,Norway,Crystal Palace,[England] Premier Le,LB,71,75kg / 165lbs,Left,69,LB,2,"Jul 1, 2011",N/A,€725K,€7K,€0,303,65,55,59,66,58,299,65,45,55,64,70,357,72,76,76,65,68,357,73,60,88,69,67,291,66,71,58,54,42,,200,68,67,65,42,5,7,14,6,1849,405,4,3,High,Medium,1,74,61,62,68,67,73
183385,/player/183385/adlene-guedioura/140052/,A. Guédioura,Adlène Guédioura,27,Algeria,Crystal Palace,[England] Premier Le,CF,69,82kg / 181lbs,Right,70,CF,0,"Sep 3, 2013",N/A,€625K,€7K,€0,325,65,63,63,71,63,305,73,35,55,68,74,340,69,75,72,59,65,391,85,74,72,84,76,337,85,62,62,72,56,,193,58,68,67,54,12,13,11,5,1945,425,4,3,Medium,High,1,72,70,67,72,63,81
170039,/player/170039/ryan-shotton/140052/,R. Shotton,Ryan Shotton,24,England,Stoke City,[England] Premier Le,CB,74,84kg / 185lbs,Right,70,CB,5,"Jul 1, 2008",N/A,€725K,€7K,€0,286,67,49,67,66,37,260,64,30,36,63,67,328,69,68,59,70,62,326,64,64,79,78,41,303,67,65,53,60,58,,214,74,69,71,46,12,11,8,9,1763,389,3,2,Medium,Medium,1,68,50,61,65,70,75
186536,/player/186536/brek-shea/140052/,B. Shea,Brek Shea,23,United States,Stoke City,[England] Premier Le,LM,79,86kg / 190lbs,Left,69,LM,10,"Jan 1, 2013",N/A,€900K,€7K,€0,326,71,62,65,68,60,347,69,71,63,72,72,331,68,76,66,65,56,334,77,65,60,71,61,327,71,56,68,68,64,,166,57,56,53,52,15,6,11,8,1883,400,3,3,High,Medium,1,72,65,69,69,57,68
44991,/player/44991/kevin-mcnaughton/140052/,K. McNaughton,Kevin McNaughton,30,Scotland,Cardiff City,[England] Premier Le,RB,69,66kg / 146lbs,Right,69,RB,0,"May 26, 2006",N/A,€425K,€7K,€0,301,64,49,63,66,59,274,60,60,27,61,66,356,74,76,63,68,75,315,60,70,80,61,44,275,60,74,36,58,47,,209,71,71,67,59,12,15,9,12,1789,385,3,2,Medium,High,1,75,50,61,63,70,66
53792,/player/53792/mark-hudson/140052/,M. Hudson,Mark Hudson,31,England,Cardiff City,[England] Premier Le,CB,69,77kg / 170lbs,Right,69,CB,0,"Jul 2, 2009",N/A,€350K,€7K,€0,224,26,30,75,57,36,191,37,25,32,40,57,290,46,54,64,67,59,310,58,72,70,72,38,241,62,71,31,41,36,,214,72,72,70,42,12,5,9,8,1512,320,3,2,Medium,High,1,50,38,42,48,72,70
196932,/player/196932/yaya-sanogo/140052/,Y. Sanogo,Yaya Sanogo,20,France,Arsenal,[England] Premier Le,ST,80,74kg / 163lbs,Right,68,ST,12,"Jul 1, 2013",N/A,€925K,€15K,€0,299,38,68,73,60,60,255,59,43,39,49,65,321,77,77,58,65,44,341,71,75,65,80,50,272,45,35,72,58,62,,75,25,25,25,58,15,12,14,10,1621,355,3,3,Medium,Medium,1,77,65,52,60,32,69
192320,/player/192320/gary-gardner/140052/,G. Gardner,Gary Gardner,21,England,Aston Villa,[England] Premier Le,CF,77,82kg / 181lbs,Right,70,CF,9,"Oct 1, 2009",N/A,€825K,€7K,€0,363,65,73,77,73,75,358,61,72,79,73,73,286,53,60,60,60,53,359,82,62,76,57,82,324,63,49,63,70,79,,151,45,58,48,54,10,11,8,14,1895,385,3,3,Medium,Medium,1,57,77,71,64,53,63
201917,/player/201917/yacouba-sylla/140052/,Y. Sylla,Yacouba Sylla,22,Mali,Aston Villa,[England] Premier Le,CDM,77,80kg / 176lbs,Right,71,CDM,9,"Jan 1, 2013",N/A,€825K,€7K,€0,250,44,42,60,73,31,285,59,56,38,59,73,371,73,76,78,75,69,364,65,67,92,85,55,323,78,66,65,59,55,,200,58,77,65,47,6,7,15,9,1840,401,2,2,Medium,High,1,75,50,60,66,66,84
