Season,Team,Player Name,Accumulated Playing Time,Accumulated Goals Scored,Accumulated Goals Lost,Plus-Minus,Plus-Minus Per Min
2015-2016,Aston Villa,Brad Guzan,2520,19,56,-37,-0.014682539682539682
2015-2016,Aston Villa,Micah Richards,2046,15,50,-35,-0.01710654936461388
2015-2016,Aston Villa,Carles Gil,1440,9,29,-20,-0.013888888888888888
2015-2016,Aston Villa,Jack Grealish,816,5,23,-18,-0.022058823529411766
2015-2016,Crystal Palace,Wayne Hennessey,2610,28,36,-8,-0.0030651340996168583
2015-2016,Crystal Palace,Joel Ward,2692,32,39,-7,-0.002600297176820208
2015-2016,Crystal Palace,Scott Dann,3150,37,42,-5,-0.0015873015873015873
2015-2016,Crystal Palace,Yohan Cabaye,2704,28,29,-1,-0.0003698224852071006
2015-2016,Crystal Palace,Yannick Bolasie,2076,30,21,9,0.004335260115606936
2015-2016,Crystal Palace,Dwight Gayle,796,10,10,0,0.0
2015-2016,Crystal Palace,James McArthur,2194,26,26,0,0.0
2015-2016,Crystal Palace,Connor Wickham,1316,18,17,1,0.0007598784194528875
2015-2016,Crystal Palace,Pape Souaré,3016,34,42,-8,-0.002652519893899204
2015-2016,Crystal Palace,Damien Delaney,2880,34,43,-9,-0.003125
2015-2016,Crystal Palace,Jason Puncheon,2625,28,34,-6,-0.002285714285714286
2015-2016,Crystal Palace,Jordon Mutch,775,12,13,-1,-0.0012903225806451613
2015-2016,Crystal Palace,Emmanuel Adebayor,613,5,13,-8,-0.013050570962479609
2015-2016,Crystal Palace,Bakary Sako,1060,8,11,-3,-0.002830188679245283
2015-2016,Crystal Palace,Joe Ledley,960,9,19,-10,-0.010416666666666666
2015-2016,Crystal Palace,Martin Kelly,1034,10,13,-3,-0.0029013539651837525
2015-2016,Leicester City,Kasper Schmeichel,3420,68,36,32,0.00935672514619883
2015-2016,Leicester City,Wes Morgan,3420,68,36,32,0.00935672514619883
2015-2016,Leicester City,Jamie Vardy,3174,61,34,27,0.008506616257088847
2015-2016,Leicester City,Andy King,1018,25,16,9,0.008840864440078585
2015-2016,Leicester City,Marc Albrighton,2749,52,22,30,0.010913059294288832
2015-2016,Leicester City,N'Golo Kanté,3012,59,29,30,0.0099601593625498
2015-2016,Leicester City,Danny Simpson,2649,52,21,31,0.011702529256323141
2015-2016,Leicester City,Shinji Okazaki,2067,40,21,19,0.009192065795839382
2015-2016,Leicester City,Riyad Mahrez,3057,62,26,36,0.011776251226692836
2015-2016,Leicester City,Christian Fuchs,2702,50,20,30,0.011102886750555145
2015-2016,Leicester City,Jeffrey Schlupp,1378,29,24,5,0.00362844702467344
2015-2016,Leicester City,Leonardo Ulloa,955,26,9,17,0.01780104712041885
2015-2016,Tottenham Hotspur,Hugo Lloris,3330,68,32,36,0.010810810810810811
2015-2016,Tottenham Hotspur,Kyle Walker,2943,58,26,32,0.010873258579680599
2015-2016,Tottenham Hotspur,Danny Rose,2132,48,18,30,0.014071294559099437
2015-2016,Tottenham Hotspur,Toby Alderweireld,3420,68,32,36,0.010526315789473684
2015-2016,Tottenham Hotspur,Jan Vertonghen,2595,50,26,24,0.009248554913294798
2015-2016,Tottenham Hotspur,Son Heung-min,1080,21,10,11,0.010185185185185186
2015-2016,Tottenham Hotspur,Ryan Mason,774,8,10,-2,-0.002583979328165375
2015-2016,Tottenham Hotspur,Harry Kane,3370,68,30,38,0.011275964391691394
2015-2016,Tottenham Hotspur,Érik Lamela,2374,48,25,23,0.009688289806234204
2015-2016,Tottenham Hotspur,Eric Dier,3268,65,32,33,0.010097919216646267
2015-2016,Tottenham Hotspur,Christian Eriksen,2942,62,29,33,0.011216859279401768
2015-2016,Tottenham Hotspur,Nacer Chadli,895,12,8,4,0.004469273743016759
2015-2016,Tottenham Hotspur,Kevin Wimmer,812,18,6,12,0.014778325123152709
2015-2016,Tottenham Hotspur,Tom Carroll,482,8,7,1,0.002074688796680498
2015-2016,Tottenham Hotspur,Ben Davies,1272,19,13,6,0.0047169811320754715
2015-2016,Manchester City,Joe Hart,3110,63,34,29,0.00932475884244373
2015-2016,Manchester City,Bacary Sagna,2448,44,24,20,0.008169934640522876
2015-2016,Manchester City,Fernando,1704,28,21,7,0.004107981220657277
2015-2016,Manchester City,Sergio Agüero,2375,46,28,18,0.007578947368421052
2015-2016,Manchester City,Jesús Navas,2275,50,21,29,0.012747252747252748
2015-2016,Manchester City,Kevin De Bruyne,2003,43,24,19,0.009485771342985522
2015-2016,Manchester City,Eliaquim Mangala,2011,50,21,29,0.014420686225758329
2015-2016,Manchester City,Gaël Clichy,1088,19,11,8,0.007352941176470588
2015-2016,Manchester City,Fernandinho,2733,56,30,26,0.00951335528723015
2015-2016,Manchester City,Nicolás Otamendi,2672,58,34,24,0.008982035928143712
2015-2016,Manchester City,Kelechi Iheanacho,719,17,11,6,0.008344923504867872
2015-2016,Manchester City,Raheem Sterling,1927,33,28,5,0.002594706798131811
2015-2016,Manchester City,Wilfried Bony,1200,26,11,15,0.0125
2015-2016,Manchester City,Fabian Delph,751,15,14,1,0.0013315579227696406
2015-2016,Manchester City,Martín Demichelis,998,17,17,0,0.0
2015-2016,Manchester City,Yaya Touré,2333,51,21,30,0.012858979854264894
2015-2016,West Ham United,Darren Randolph,540,12,12,0,0.0
2015-2016,West Ham United,Winston Reid,2136,43,37,6,0.0028089887640449437
2015-2016,West Ham United,Aaron Cresswell,3315,62,49,13,0.00392156862745098
2015-2016,West Ham United,Cheikhou Kouyaté,3033,57,43,14,0.004615891856247939
2015-2016,West Ham United,Andy Carroll,1429,30,23,7,0.00489853044086774
2015-2016,West Ham United,Manuel Lanzini,1920,44,29,15,0.0078125
2015-2016,West Ham United,Diafra Sakho,1521,36,23,13,0.008547008547008548
2015-2016,West Ham United,Mark Noble,3217,57,47,10,0.003108486167236556
2015-2016,West Ham United,Angelo Ogbonna,2327,43,30,13,0.00558659217877095
2015-2016,West Ham United,Dimitri Payet,2573,54,42,12,0.004663816556548776
2015-2016,West Ham United,Michail Antonio,2054,37,28,9,0.004381694255111977
2015-2016,West Ham United,James Tomkins,1960,34,23,11,0.005612244897959183
2015-2016,West Ham United,Enner Valencia,1001,17,13,4,0.003996003996003996
2015-2016,West Ham United,Pedro Obiang,1035,19,15,4,0.003864734299516908
2015-2016,West Ham United,James Collins,1440,22,13,9,0.00625
2015-2016,West Ham United,Victor Moses,965,11,17,-6,-0.0062176165803108805
2015-2016,West Ham United,Emmanuel Emenike,505,10,9,1,0.0019801980198019802
2015-2016,Sunderland,Vito Mannone,1710,26,23,3,0.0017543859649122807
2015-2016,Sunderland,Patrick van Aanholt,2970,39,55,-16,-0.0053872053872053875
2015-2016,Sunderland,Lee Cattermole,2212,33,35,-2,-0.0009041591320072332
2015-2016,Sunderland,Fabio Borini,1887,21,29,-8,-0.0042395336512983575
2015-2016,Sunderland,Wahbi Khazri,1077,13,10,3,0.002785515320334262
2015-2016,Sunderland,Younès Kaboul,2025,26,31,-5,-0.0024691358024691358
2015-2016,Sunderland,Jermain Defoe,2550,39,44,-5,-0.00196078431372549
2015-2016,Sunderland,Yann M'Vila,3189,40,54,-14,-0.004390090937597993
2015-2016,Sunderland,Lamine Koné,1315,17,16,1,0.0007604562737642585
2015-2016,Sunderland,DeAndre Yedlin,1812,28,25,3,0.0016556291390728477
2015-2016,Sunderland,Jan Kirchhoff,1084,10,14,-4,-0.0036900369003690036
2015-2016,Sunderland,Billy Jones,2033,23,44,-21,-0.010329562223315297
2015-2016,Sunderland,Seb Larsson,533,7,12,-5,-0.009380863039399626
2015-2016,Sunderland,Jack Rodwell,1140,15,26,-11,-0.009649122807017544
2015-2016,Sunderland,Dame N'Doye,552,8,10,-2,-0.0036231884057971015
2015-2016,Sunderland,John O'Shea,2002,24,37,-13,-0.006493506493506494
2015-2016,Sunderland,Duncan Watmore,892,13,14,-1,-0.0011210762331838565
2015-2016,Norwich City,John Ruddy,2430,27,44,-17,-0.0069958847736625515
2015-2016,Norwich City,Graham Dorrans,1282,18,32,-14,-0.0109204368174727
2015-2016,Norwich City,Russell Martin,2700,33,53,-20,-0.007407407407407408
2015-2016,Norwich City,Steven Naismith,1321,16,28,-12,-0.009084027252081756
2015-2016,Norwich City,Dieumerci Mbokani,1563,20,34,-14,-0.008957133717210493
2015-2016,Norwich City,Wes Hoolahan,1998,29,32,-3,-0.0015015015015015015
2015-2016,Norwich City,Nathan Redmond,2336,29,45,-16,-0.00684931506849315
2015-2016,Norwich City,Martin Olsson,1755,18,35,-17,-0.009686609686609686
2015-2016,Norwich City,Ryan Bennett,1838,16,31,-15,-0.008161044613710556
2015-2016,Norwich City,Ivo Pinto,810,8,19,-11,-0.013580246913580247
2015-2016,Norwich City,Gary O'Neil,1776,18,26,-8,-0.0045045045045045045
2015-2016,Norwich City,Declan Rudd,990,11,22,-11,-0.011111111111111112
2015-2016,Norwich City,Sébastien Bassong,2789,31,55,-24,-0.008605234851201148
2015-2016,Norwich City,Cameron Jerome,1740,18,31,-13,-0.007471264367816092
2015-2016,Norwich City,Robbie Brady,2988,35,56,-21,-0.007028112449799197
2015-2016,Norwich City,Matt Jarvis,1063,11,20,-9,-0.008466603951081843
2015-2016,Liverpool,Simon Mignolet,3060,58,41,17,0.005555555555555556
2015-2016,Liverpool,Nathaniel Clyne,2970,53,44,9,0.0030303030303030303
2015-2016,Liverpool,Kolo Touré,854,27,14,13,0.01522248243559719
2015-2016,Liverpool,Dejan Lovren,1897,27,23,4,0.0021085925144965737
2015-2016,Liverpool,James Milner,2444,47,34,13,0.005319148936170213
2015-2016,Liverpool,Philippe Coutinho,2043,33,24,9,0.004405286343612335
2015-2016,Liverpool,Roberto Firmino,1978,41,28,13,0.006572295247724975
2015-2016,Liverpool,Daniel Sturridge,980,23,15,8,0.00816326530612245
2015-2016,Liverpool,Alberto Moreno,2533,50,36,14,0.005527043031977891
2015-2016,Liverpool,Adam Lallana,2113,34,26,8,0.003786086133459536
2015-2016,Liverpool,Emre Can,2493,44,38,6,0.0024067388688327317
2015-2016,Liverpool,Christian Benteke,1498,20,20,0,0.0
2015-2016,Liverpool,Lucas Leiva,1948,29,31,-2,-0.001026694045174538
2015-2016,Liverpool,Joe Allen,696,15,9,6,0.008620689655172414
2015-2016,Liverpool,Martin Škrtel,1885,27,28,-1,-0.0005305039787798408
2015-2016,Southampton,Fraser Forster,1620,33,17,16,0.009876543209876543
2015-2016,Southampton,José Fonte,3180,54,38,16,0.005031446540880503
2015-2016,Southampton,Shane Long,2104,38,21,17,0.008079847908745247
2015-2016,Southampton,Steven Davis,2613,48,31,17,0.006505931879066207
2015-2016,Southampton,Sadio Mané,2596,46,32,14,0.00539291217257319
2015-2016,Southampton,Dušan Tadić,2291,41,29,12,0.005237887385421213
2015-2016,Southampton,Victor Wanyama,2565,43,32,11,0.0042884990253411305
2015-2016,Southampton,Oriol Romeu,1607,23,21,2,0.0012445550715619166
2015-2016,Southampton,Cuco Martina,1076,26,15,11,0.010223048327137546
2015-2016,Southampton,Virgil van Dijk,3060,53,36,17,0.005555555555555556
2015-2016,Southampton,Ryan Bertrand,2880,51,33,18,0.00625
2015-2016,Southampton,Maarten Stekelenburg,1530,23,19,4,0.00261437908496732
2015-2016,Southampton,Cédric Soares,1971,29,19,10,0.0050735667174023336
2015-2016,Southampton,Maya Yoshida,983,11,17,-6,-0.006103763987792472
2015-2016,Southampton,James Ward-Prowse,1516,28,18,10,0.006596306068601583
2015-2016,Southampton,Graziano Pellè,2163,35,27,8,0.0036985668053629217
2015-2016,Newcastle United,Karl Darlow,810,15,11,4,0.0049382716049382715
2015-2016,Newcastle United,Paul Dummett,1897,27,27,0,0.0
2015-2016,Newcastle United,Jack Colback,2396,32,35,-3,-0.0012520868113522537
2015-2016,Newcastle United,Georginio Wijnaldum,3159,37,57,-20,-0.006331117442228553
2015-2016,Newcastle United,Moussa Sissoko,3223,40,60,-20,-0.006205398696866274
2015-2016,Newcastle United,Chancel Mbemba,2924,40,52,-12,-0.004103967168262654
2015-2016,Newcastle United,Daryl Janmaat,2804,34,59,-25,-0.00891583452211127
2015-2016,Newcastle United,Cheick Tioté,1228,14,18,-4,-0.003257328990228013
2015-2016,Newcastle United,Andros Townsend,1150,19,19,0,0.0
2015-2016,Newcastle United,Steven Taylor,810,10,16,-6,-0.007407407407407408
2015-2016,Newcastle United,Aleksandar Mitrović,2193,30,42,-12,-0.005471956224350205
2015-2016,Newcastle United,Papiss Cissé,1067,11,21,-10,-0.00937207122774133
2015-2016,Newcastle United,Jonjo Shelvey,2259,26,39,-13,-0.005754758742806552
2015-2016,Newcastle United,Ayoze Pérez,2030,29,41,-12,-0.005911330049261084
2015-2016,Swansea City,Leon Britton,1507,16,20,-4,-0.0026542800265428003
2015-2016,Swansea City,Leroy Fer,758,13,11,2,0.002638522427440633
2015-2016,Swansea City,André Ayew,2940,35,40,-5,-0.0017006802721088435
2015-2016,Swansea City,Wayne Routledge,1673,24,25,-1,-0.0005977286312014345
2015-2016,Swansea City,Jefferson Montero,1347,17,20,-3,-0.0022271714922048997
2015-2016,Swansea City,Àngel Rangel,1821,21,28,-7,-0.003844041735310269
2015-2016,Swansea City,Jack Cork,2534,31,29,2,0.0007892659826361484
2015-2016,Swansea City,Federico Fernández,2880,34,41,-7,-0.0024305555555555556
2015-2016,Swansea City,Bafétimbi Gomis,1641,15,23,-8,-0.004875076173065204
2015-2016,Swansea City,Kyle Naughton,1806,24,27,-3,-0.0016611295681063123
2015-2016,Swansea City,Modou Barrow,767,12,14,-2,-0.002607561929595828
2015-2016,West Bromwich Albion,Ben Foster,1350,11,17,-6,-0.0044444444444444444
2015-2016,West Bromwich Albion,Jonas Olsson,2012,21,26,-5,-0.002485089463220676
2015-2016,West Bromwich Albion,Claudio Yacob,2853,23,35,-12,-0.004206098843322818
2015-2016,West Bromwich Albion,Jonny Evans,2593,22,32,-10,-0.0038565368299267257
2015-2016,West Bromwich Albion,Craig Gardner,2031,19,28,-9,-0.004431314623338257
2015-2016,West Bromwich Albion,Salomón Rondón,2566,28,32,-4,-0.001558846453624318
2015-2016,West Bromwich Albion,James McClean,2463,23,38,-15,-0.0060901339829476245
2015-2016,West Bromwich Albion,Gareth McAuley,3060,28,39,-11,-0.003594771241830065
2015-2016,West Bromwich Albion,Darren Fletcher,3376,32,45,-13,-0.0038507109004739335
2015-2016,West Bromwich Albion,Craig Dawson,3385,31,46,-15,-0.004431314623338257
2015-2016,West Bromwich Albion,Boaz Myhill,2070,21,29,-8,-0.003864734299516908
2015-2016,West Bromwich Albion,James Chester,962,7,18,-11,-0.011434511434511435
2015-2016,West Bromwich Albion,Rickie Lambert,603,5,8,-3,-0.004975124378109453
2015-2016,West Bromwich Albion,Saido Berahino,1737,17,23,-6,-0.0034542314335060447
2015-2016,Watford,Heurelho Gomes,3397,37,47,-10,-0.0029437739181630853
2015-2016,Watford,Miguel Britos,2076,29,26,3,0.001445086705202312
2015-2016,Watford,Sebastian Prödl,1776,12,28,-16,-0.009009009009009009
2015-2016,Watford,José Manuel Jurado,2026,20,26,-6,-0.0029615004935834156
2015-2016,Watford,Troy Deeney,3292,37,45,-8,-0.002430133657351154
2015-2016,Watford,Craig Cathcart,3034,35,44,-9,-0.002966381015161503
2015-2016,Watford,Nathan Aké,1889,24,24,0,0.0
2015-2016,Watford,Almen Abdi,1980,27,31,-4,-0.00202020202020202
2015-2016,Watford,Ben Watson,2811,34,40,-6,-0.0021344717182497333
2015-2016,Watford,Odion Ighalo,3154,36,42,-6,-0.0019023462270133164
2015-2016,Watford,Costel Pantilimon,1530,17,32,-15,-0.00980392156862745
2015-2016,Watford,Allan Nyom,2474,26,33,-7,-0.0028294260307194824
2015-2016,Watford,Mario Suárez,734,8,17,-9,-0.01226158038147139
2015-2016,Watford,Nordin Amrabat,490,5,9,-4,-0.00816326530612245
2015-2016,Watford,Juan Carlos Paredes,756,13,11,2,0.0026455026455026454
2015-2016,Watford,Ikechi Anya,1669,22,24,-2,-0.0011983223487118035
2015-2016,Chelsea,Thibaut Courtois,2070,39,30,9,0.004347826086956522
2015-2016,Chelsea,Branislav Ivanović,2918,50,43,7,0.002398903358464702
2015-2016,Chelsea,Cesc Fàbregas,2891,51,43,8,0.002767208578346593
2015-2016,Chelsea,Baba Rahman,1014,14,13,1,0.0009861932938856016
2015-2016,Chelsea,Eden Hazard,2183,34,32,2,0.0009161704076958314
2015-2016,Chelsea,Pedro,2037,38,27,11,0.005400098183603338
2015-2016,Chelsea,Nemanja Matić,2462,32,36,-4,-0.0016246953696181965
2015-2016,Chelsea,Willian,2750,44,40,4,0.0014545454545454545
2015-2016,Chelsea,Gary Cahill,1955,29,38,-9,-0.004603580562659846
2015-2016,Chelsea,César Azpilicueta,3201,53,49,4,0.0012496094970321774
2015-2016,Chelsea,Asmir Begović,1397,16,24,-8,-0.00572655690765927
2015-2016,Chelsea,Oscar,1757,26,23,3,0.001707455890722823
2015-2016,Chelsea,Kenedy,548,12,10,2,0.0036496350364963502
2015-2016,Everton,Tim Howard,2250,42,35,7,0.003111111111111111
2015-2016,Everton,Leighton Baines,1468,15,26,-11,-0.007493188010899182
2015-2016,Everton,John Stones,2779,42,45,-3,-0.0010795250089960418
2015-2016,Everton,Phil Jagielka,1852,30,25,5,0.0026997840172786176
2015-2016,Everton,Romelu Lukaku,3176,52,52,0,0.0
2015-2016,Everton,Kevin Mirallas,1053,15,18,-3,-0.002849002849002849
2015-2016,Everton,James McCarthy,2473,44,37,7,0.0028305701577031944
2015-2016,Everton,Gareth Barry,2836,50,42,8,0.0028208744710860366
2015-2016,Everton,Joel Robles,1170,14,20,-6,-0.005128205128205128
2015-2016,Everton,Aaron Lennon,1526,20,23,-3,-0.001965923984272608
2015-2016,Everton,Tom Cleverley,1613,21,27,-6,-0.0037197768133911966
2015-2016,Everton,Ross Barkley,3087,50,51,-1,-0.00032393909944930353
2015-2016,Arsenal,Petr Čech,3060,51,28,23,0.007516339869281046
2015-2016,Arsenal,Gabriel Paulista,1806,33,17,16,0.008859357696566999
2015-2016,Arsenal,Laurent Koscielny,2847,51,28,23,0.008078679311556024
2015-2016,Arsenal,Alexis Sánchez,2446,47,22,25,0.010220768601798855
2015-2016,Arsenal,Mesut Özil,3049,59,29,30,0.009839291571006888
2015-2016,Arsenal,Olivier Giroud,2415,41,22,19,0.007867494824016562
2015-2016,Arsenal,Nacho Monreal,3240,58,31,27,0.008333333333333333
2015-2016,Arsenal,Santi Cazorla,1304,24,10,14,0.010736196319018405
2015-2016,Arsenal,Héctor Bellerín,3240,61,30,31,0.009567901234567902
2015-2016,Arsenal,Francis Coquelin,1663,32,17,15,0.009019843656043296
2015-2016,Arsenal,Aaron Ramsey,2623,41,26,15,0.0057186427754479605
2015-2016,Arsenal,Alex Iwobi,623,12,6,6,0.009630818619582664
2015-2016,Arsenal,Joel Campbell,870,15,7,8,0.009195402298850575
2015-2016,Arsenal,Mohamed Elneny,794,17,8,9,0.011335012594458438
2015-2016,Stoke City,Erik Pieters,3098,38,45,-7,-0.0022595222724338285
2015-2016,Stoke City,Glenn Whelan,3174,36,48,-12,-0.003780718336483932
2015-2016,Stoke City,Marko Arnautović,2820,36,43,-7,-0.0024822695035460994
2015-2016,Stoke City,Joselu,1081,14,22,-8,-0.0074005550416281225
2015-2016,Stoke City,Ryan Shawcross,1740,20,28,-8,-0.004597701149425287
2015-2016,Stoke City,Jonathan Walters,1718,22,23,-1,-0.0005820721769499418
2015-2016,Stoke City,Geoff Cameron,2359,29,40,-11,-0.0046629927935565915
2015-2016,Stoke City,Giannelli Imbula,1260,17,27,-10,-0.007936507936507936
2015-2016,Stoke City,Philipp Wollscheid,2684,33,43,-10,-0.0037257824143070045
2015-2016,Stoke City,Bojan Krkić,1709,21,25,-4,-0.0023405500292568754
2015-2016,Stoke City,Phil Bardsley,806,9,18,-9,-0.011166253101736972
2015-2016,Stoke City,Marc Muniesa,1100,8,23,-15,-0.013636363636363636
2015-2016,Stoke City,Charlie Adam,1092,9,8,1,0.0009157509157509158
2015-2016,Stoke City,Mame Biram Diouf,1251,12,24,-12,-0.009592326139088728
2015-2016,Stoke City,Xherdan Shaqiri,2030,26,29,-3,-0.001477832512315271
2015-2016,Manchester United,David de Gea,3060,44,31,13,0.004248366013071895
2015-2016,Manchester United,Juan Mata,2964,39,28,11,0.003711201079622132
2015-2016,Manchester United,Wayne Rooney,2409,34,21,13,0.005396430053964301
2015-2016,Manchester United,Anthony Martial,2632,36,28,8,0.00303951367781155
2015-2016,Manchester United,Chris Smalling,3150,41,29,12,0.0038095238095238095
2015-2016,Manchester United,Jesse Lingard,1627,24,12,12,0.007375537799631223
2015-2016,Manchester United,Michael Carrick,1973,29,22,7,0.0035478966041561076
2015-2016,Manchester United,Daley Blind,3117,41,33,8,0.0025665704202759063
2015-2016,Manchester United,Marcus Rashford,862,13,7,6,0.0069605568445475635
2015-2016,Manchester United,Antonio Valencia,836,14,5,9,0.01076555023923445
2015-2016,Manchester United,Cameron Borthwick-Jackson,692,12,4,8,0.011560693641618497
2015-2016,Manchester United,Phil Jones,519,7,4,3,0.005780346820809248
2015-2016,Manchester United,Memphis,1466,19,19,0,0.0
2015-2016,Manchester United,Ashley Young,1047,13,17,-4,-0.0038204393505253103
2015-2016,Manchester United,Ander Herrera,1515,20,14,6,0.0039603960396039604
