sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
258513,/player/258513/amadou-diallo/210064/,A. Diallo,Amadou Diallo,17,England,West Ham United,[England] Premier Le,RM,79,63kg / 139lbs,Right,58,RM,22,"Feb 15, 2020",N/A,€525K,€750,€1.5M,247,54,51,39,52,51,255,60,53,44,40,58,351,78,73,74,48,78,254,50,68,53,39,44,225,45,27,54,49,50,55,74,27,21,26,69,13,14,14,15,1475,307,3,3,High,Medium,1,75,50,50,61,26,45
254113,/player/254113/chem-campbell/210064/,C. Campbell,Chem Campbell,17,Wales,Wolverhampton Wanderers,[England] Premier Le,RM,78,72kg / 159lbs,Right,60,RM,21,"Oct 30, 2019",N/A,€525K,€1K,€1.5M,257,56,52,42,55,52,287,63,60,48,54,62,345,74,72,76,50,73,266,59,53,53,51,50,233,45,31,50,53,54,56,130,42,45,43,48,11,11,7,7,1566,336,4,4,High,Medium,1,73,53,55,64,41,50
258758,/player/258758/theo-corbeanu/210064/,T. Corbeanu,Theo Corbeanu,18,Canada,Wolverhampton Wanderers,[England] Premier Le,LM,74,77kg / 170lbs,Left,59,LM,17,"Jun 30, 2018",N/A,€425K,€5K,€1.1M,253,50,52,49,52,50,291,59,62,62,50,58,330,78,79,67,51,55,305,61,61,66,67,50,210,38,19,51,47,55,55,61,27,20,14,39,7,6,10,7,1489,327,5,2,High,Medium,1,79,53,51,59,24,61
241825,/player/241825/tyrese-francois/210064/,T. Francois,Tyrese Francois,19,Australia,Fulham,[England] Premier Le,CAM,74,60kg / 132lbs,Left,61,CAM,17,"Aug 1, 2017",N/A,€425K,€7K,€1.1M,237,45,43,39,66,44,276,61,51,42,59,63,340,69,55,77,62,77,214,48,48,44,39,35,258,39,60,51,58,50,66,143,59,41,43,61,13,13,7,14,1529,316,4,3,Medium,High,1,61,43,57,64,50,41
248164,/player/248164/ben-davis/210064/,B. Davis,Ben Davis,19,Thailand,Fulham,[England] Premier Le,CM,73,59kg / 130lbs,Right,59,CM,16,"Jul 13, 2018",N/A,€425K,€7K,€1.1M,228,50,35,42,63,38,258,54,42,43,59,60,328,61,63,68,55,81,262,56,59,55,49,43,262,63,49,45,61,44,48,160,48,57,55,46,12,6,9,6,1544,325,3,2,High,High,1,62,42,57,59,51,54
261186,/player/261186/frankie-maguire/210064/,F. Maguire,Frankie Maguire,16,England,Sheffield United,[England] Premier Le,CAM,75,72kg / 159lbs,Right,59,CAM,18,"Feb 15, 2021",N/A,€400K,€700,€1.1M,233,39,40,45,64,45,287,61,55,50,63,58,327,71,61,69,56,70,269,63,57,60,44,45,223,45,47,58,48,25,46,136,43,46,47,53,9,11,13,13,1528,322,3,2,High,Medium,1,66,46,55,61,45,49
233368,/player/233368/robert-harker/210064/,R. Harker,Robert Harker,20,England,Burnley,[England] Premier Le,ST,71,80kg / 176lbs,Right,59,ST,14,"Jul 10, 2018",N/A,€400K,€6K,€1M,240,33,58,57,48,44,212,54,39,29,33,57,321,69,66,65,54,67,287,60,66,51,58,52,222,39,30,55,43,55,51,64,20,24,20,59,9,11,12,13,1405,300,3,2,Medium,Medium,1,67,56,40,57,27,53
248732,/player/248732/karl-hein/210064/,K. Hein,Karl Hein,18,Estonia,Arsenal,[England] Premier Le,GK,74,77kg / 170lbs,Right,56,GK,18,"May 9, 2019",N/A,€325K,€900,€821K,66,10,8,17,25,6,68,10,13,12,21,12,182,33,38,28,52,31,175,42,29,40,57,7,83,18,12,6,29,18,26,40,9,16,15,278,56,54,58,54,892,314,2,1,Medium,Medium,1,56,54,56,54,36,58
251568,/player/251568/ben-cottrell/210064/,B. Cottrell,Ben Cottrell,18,England,Arsenal,[England] Premier Le,CAM,70,60kg / 132lbs,Right,60,CAM,14,"Jul 2, 2019",N/A,€325K,€4K,€821K,275,53,54,50,63,55,296,61,63,49,62,61,306,63,60,63,56,64,258,59,53,48,48,50,238,43,31,51,56,57,63,117,36,38,43,41,6,9,9,7,1531,320,3,2,Medium,Medium,1,61,54,59,61,38,47
253373,/player/253373/bobby-carroll/210064/,B. Carroll,Bobby Carroll,18,England,Everton,[England] Premier Le,CAM,68,62kg / 137lbs,Right,60,CAM,12,"Jan 18, 2019",N/A,€325K,€4K,€683K,264,54,50,49,61,50,277,59,50,52,58,58,324,67,55,70,56,76,246,57,55,49,42,43,275,59,47,56,58,55,64,161,49,57,55,47,7,6,8,14,1594,330,2,2,Medium,Medium,1,60,51,58,61,52,48
243836,/player/243836/yeboah-amankwah/210064/,Y. Amankwah,Yeboah Amankwah,19,Ghana,Manchester City,[England] Premier Le,CB,73,78kg / 172lbs,Right,58,CB,17,"Jul 1, 2019",N/A,€350K,€7K,€866K,181,28,21,55,48,29,166,38,20,29,35,44,265,52,61,42,55,55,253,31,66,61,71,24,202,56,54,28,34,30,46,164,55,56,53,51,7,12,14,9,1282,281,2,2,Medium,Medium,1,57,25,37,42,55,65
248711,/player/248711/allan-tchaptchet/210064/,A. Tchaptchet,Allan Tchaptchet,18,France,Southampton,[England] Premier Le,CB,75,78kg / 172lbs,Right,58,CB,19,"Dec 21, 2018",N/A,€350K,€2K,€884K,179,30,22,54,39,34,170,32,35,31,36,36,269,64,53,42,53,57,276,47,68,61,70,30,213,49,60,26,32,46,44,171,57,59,55,51,7,10,8,12,1329,282,2,2,Medium,Medium,1,58,31,35,37,58,63
261640,/player/261640/jamal-baptiste/210064/,J. Baptiste,Jamal Baptiste,16,England,West Ham United,[England] Premier Le,CB,78,75kg / 165lbs,Right,58,CB,22,"Nov 12, 2020",N/A,€425K,€500,€1.2M,203,42,28,54,50,29,197,39,31,33,48,46,275,61,65,48,51,50,261,40,66,56,69,30,214,53,54,29,39,39,50,169,55,58,56,58,11,14,13,7,1377,299,3,2,Medium,Medium,1,63,31,44,43,56,62
259550,/player/259550/chituru-odunze/210064/,C. Odunze,Chituru Odunze,17,United States,Leicester City,[England] Premier Le,GK,74,92kg / 203lbs,Left,56,GK,18,"Aug 1, 2019",N/A,€325K,€500,€821K,56,12,6,12,21,5,76,11,13,14,21,17,167,23,31,35,49,29,184,39,51,21,68,5,81,19,8,5,35,14,22,33,7,12,14,275,54,56,57,56,872,302,2,1,Medium,Medium,1,54,56,52,56,27,57
252070,/player/252070/owen-windsor/210064/,O. Windsor,Owen Windsor,18,England,West Bromwich Albion,[England] Premier Le,ST,71,70kg / 154lbs,Left,58,ST,15,"Jun 20, 2019",N/A,€325K,€5K,€853K,247,36,58,51,55,47,235,56,50,32,43,54,330,73,66,66,58,67,257,56,51,53,46,51,222,33,19,56,57,57,53,48,16,12,20,46,10,7,8,15,1385,294,4,2,Medium,Medium,1,69,56,48,57,19,45
246805,/player/246805/jiahao-wang/210064/,David Wang,Jiahao Wang,20,China PR,Wolverhampton Wanderers,[England] Premier Le,RM,68,65kg / 143lbs,Right,57,RM,12,"Jan 1, 2019",N/A,€350K,€9K,€735K,244,55,50,42,48,49,260,58,50,48,47,57,335,79,67,71,43,75,243,63,46,45,47,42,202,30,18,52,50,52,55,91,25,34,32,56,12,11,9,11,1431,304,3,2,Medium,Low,1,72,51,50,59,29,43
244306,/player/244306/sam-graham/210064/,S. Graham,Sam Graham,19,England,Sheffield United,[England] Premier Le,CB,72,80kg / 176lbs,Right,58,CB,16,"Jul 1, 2017",N/A,€350K,€3K,€919K,177,29,27,59,38,24,155,28,28,24,36,39,307,64,69,62,51,61,260,32,68,63,72,25,182,56,50,22,27,27,41,168,55,58,55,58,12,13,14,11,1307,286,3,2,Medium,Medium,1,67,27,33,38,55,66
259090,/player/259090/will-rickard/210064/,W. Rickard,Will Rickard,18,Wales,Burnley,[England] Premier Le,CAM,66,77kg / 170lbs,Right,58,CAM,10,"Aug 20, 2020",N/A,€300K,€3K,€630K,249,51,43,50,64,41,264,57,42,50,61,54,298,61,63,52,54,68,271,51,62,53,57,48,257,51,50,55,53,48,46,132,34,42,56,57,12,15,12,11,1528,319,3,2,Medium,Medium,1,62,46,57,56,43,55
