sofifa_id,player_url,short_name,long_name,age,nationality,club_name,league_name,player_positions,potential,weight_kg,foot,best_overall,best_position,growth,joined,loan_date_end,value,wage,release_clause,total_attacking,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,total_skill,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,total_movement,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,total_power,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,total_mentality,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,total_defending,defending_marking,defending_standing_tackle,defending_sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_positioning,gk_reflexes,total_stats,base_stats,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,international_reputation,pace_/_diving,shooting_/_handling,passing_/_kicking,dribbling_/_reflexes,defending_/_pace,physical_/_positioning
180819,/player/180819/adam-lallana/180084/,A. Lallana,Adam Lallana,29,England,Liverpool,[England] Premier Le,CAM,82,73kg / 161lbs,Right,81,CAM,0,"Jul 1, 2014",N/A,€21.5M,€130K,€40.9M,376,74,77,67,86,72,391,85,77,66,77,86,376,73,71,82,75,75,366,72,72,84,66,72,371,74,68,76,83,70,80,189,60,67,62,54,6,15,8,11,2123,447,5,4,High,High,3,72,74,80,84,65,72
181291,/player/181291/georginio-wijnaldum/180084/,G. Wijnaldum,Georginio Wijnaldum,26,Netherlands,Liverpool,[England] Premier Le,CAM,83,69kg / 152lbs,Right,81,CAM,1,"Jul 22, 2016",N/A,€25.5M,€130K,€50.4M,369,67,74,72,83,73,389,85,76,70,74,84,405,79,82,82,82,80,389,78,82,87,71,71,368,64,70,82,78,74,79,193,60,69,64,54,16,6,12,6,2167,456,3,3,High,High,3,81,75,76,84,66,74
197061,/player/197061/joel-matip/180084/,J. Matip,Joel Matip,25,Cameroon,Liverpool,[England] Premier Le,CB,84,90kg / 198lbs,Right,81,CB,2,"Jul 1, 2016",N/A,€22.5M,€110K,€44.4M,302,54,36,85,77,50,295,65,63,22,74,71,321,60,73,58,81,49,334,66,67,73,80,48,327,78,84,51,72,42,75,246,82,85,79,53,11,15,7,10,1878,407,2,2,Medium,Medium,2,67,46,68,66,83,77
200949,/player/200949/lucas-rodrigues-m-silva/180084/,Lucas,Lucas Rodrigues M. Silva,24,Brazil,Tottenham Hotspur,[England] Premier Le,RW,84,72kg / 159lbs,Right,81,RW,2,"Jan 31, 2018",N/A,€27.5M,€100K,€52.9M,344,75,72,50,77,70,385,86,69,74,74,82,443,95,92,94,75,87,345,79,71,68,56,71,343,67,50,78,73,75,79,133,39,43,51,54,9,10,7,14,2047,434,3,4,Medium,Medium,3,93,74,75,85,45,62
220793,/player/220793/davinson-sanchez/180084/,D. Sánchez,Davinson Sánchez,21,Colombia,Tottenham Hotspur,[England] Premier Le,CB,88,79kg / 174lbs,Right,81,CB,6,"Aug 26, 2017",N/A,€26M,€80K,€53.3M,260,36,40,81,75,28,254,63,30,27,64,70,350,76,80,62,77,55,357,74,74,79,86,44,285,85,78,34,44,44,75,252,83,83,86,47,9,7,6,15,1805,410,3,2,Medium,High,2,78,47,55,65,82,83
163587,/player/163587/kasper-schmeichel/180084/,K. Schmeichel,Kasper Schmeichel,30,Denmark,Leicester City,[England] Premier Le,GK,82,89kg / 196lbs,Right,81,GK,0,"Jun 1, 2011",N/A,€14M,€70K,€26.6M,105,18,12,16,44,15,126,12,13,15,46,40,309,60,60,62,80,47,208,36,60,34,64,14,153,35,20,13,59,26,52,41,14,14,13,409,82,78,79,87,1351,469,3,1,Medium,Medium,2,82,78,83,87,60,79
184826,/player/184826/adrien-s-perruchet-silva/180084/,Adrien Silva,Adrien S. Perruchet Silva,28,Portugal,Leicester City,[England] Premier Le,CM,82,69kg / 152lbs,Right,81,CM,0,"Jan 1, 2018",N/A,€22M,€90K,€41.8M,366,78,69,61,83,75,403,81,79,75,83,85,345,64,65,73,76,67,367,83,56,86,62,80,401,79,80,74,83,85,81,229,78,78,73,46,15,6,10,7,2157,448,4,3,Medium,High,3,65,75,81,80,76,71
208830,/player/208830/jamie-vardy/180084/,J. Vardy,Jamie Vardy,30,England,Leicester City,[England] Premier Le,ST,82,74kg / 163lbs,Right,80,ST,0,"May 1, 2012",N/A,€21.5M,€100K,€40.9M,364,64,85,68,65,82,317,76,60,57,48,76,424,91,91,78,86,78,384,85,75,88,69,67,375,92,49,84,72,78,82,151,48,52,51,62,15,14,15,11,2077,443,3,3,High,High,3,91,81,63,77,52,79
198717,/player/198717/wilfried-zaha/180084/,W. Zaha,Wilfried Zaha,24,Côte d'Ivoire,Crystal Palace,[England] Premier Le,RM,85,66kg / 146lbs,Right,82,RM,3,"Feb 2, 2015",N/A,€28.5M,€70K,€56.3M,338,81,77,46,75,59,350,90,57,51,65,87,427,90,91,89,77,80,348,77,50,78,76,67,316,72,23,78,77,66,79,102,36,32,34,61,15,10,11,10,1942,433,3,4,High,Medium,2,91,74,73,88,33,74
193348,/player/193348/xherdan-shaqiri/180084/,X. Shaqiri,Xherdan Shaqiri,25,Switzerland,Stoke City,[England] Premier Le,CAM,83,72kg / 159lbs,Left,81,CAM,1,"Aug 11, 2015",N/A,€26.5M,€90K,€52.3M,355,80,73,45,81,76,420,85,88,84,78,85,425,86,81,87,80,91,375,87,55,76,75,82,336,61,55,75,80,65,82,142,45,49,48,59,13,12,11,11,2112,446,4,4,Medium,Medium,3,83,77,81,85,49,71
